source_table,outcome,outcome_label,model,term,estimate,se,z,p_value,ci_low,ci_high,n,n_subjects,unit,q_value,estimate_CI,estimate_CI_for_table,load_variable,load_label,n_clusters,n_parameters
cg_load_variants,high_peak_population,High peak population Q4,,Intercept,0.2850458013236325,0.0363647793733097,7.8385131502501055,4.559124870611435e-15,0.2137708337519454,0.3563207688953197,1498,,,3.419343652958576e-14,"0.285 (0.214, 0.356)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,carb_protein_ratio_z,-0.0013544735540996,0.0092451461267181,-0.1465064516595675,0.8835215971864308,-0.0194749599624671,0.0167660128542678,1498,,,0.9095075265154434,"-0.001 (-0.019, 0.017)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,msi_centered,0.1680036611896644,0.0396007779897609,4.242433348988826,2.2110921898142237e-05,0.090386136329733,0.2456211860495958,1498,,,5.5277304745355584e-05,"0.168 (0.090, 0.246)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,load_x_msi,-0.001573628663478,0.0102322965804454,-0.1537903686729895,0.8777750281763428,-0.0216289299611511,0.0184816726341949,1498,,,0.9080431325962168,"-0.002 (-0.022, 0.018)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,baseline_glucose_z,-0.0361483905333113,0.0191616710873034,-1.886494678288431,0.0592283248675455,-0.0737052658644261,0.0014084847978035,1498,,,0.0840401906904362,"-0.036 (-0.074, 0.001)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_sin,0.1183571242192128,0.0293711799054811,4.029702742623748,5.584743037395971e-05,0.0607896116044698,0.1759246368339558,1498,,,0.0001274778302014,"0.118 (0.061, 0.176)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_cos,0.011072118720207,0.0248808502967868,0.4450056404075898,0.6563156779820685,-0.0376943478614952,0.0598385853019093,1498,,,0.7254015388222863,"0.011 (-0.038, 0.060)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,Intercept,0.5820164126755838,0.0403970759673266,14.407389612711604,4.649539365572507e-47,0.5028381437796235,0.661194681571544,1498,,,2.441008166925566e-45,"0.582 (0.503, 0.661)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,carb_protein_ratio_z,-0.0072803560585967,0.011871143619367,-0.6132817773950032,0.5396900403042012,-0.0305477975525561,0.0159870854353626,1498,,,0.6159505894776209,"-0.007 (-0.031, 0.016)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,msi_centered,0.2157606377024672,0.0495031493268552,4.35852346035322,1.3094288754939691e-05,0.118734465021831,0.3127868103831035,1498,,,3.5253854340222254e-05,"0.216 (0.119, 0.313)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,load_x_msi,-0.0014141747103208,0.017209222697949,-0.0821753971775477,0.9345072374717116,-0.0351442511983009,0.0323159017776593,1498,,,0.9389785639667916,"-0.001 (-0.035, 0.032)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,baseline_glucose_z,-0.1226549715339838,0.0184365196150993,-6.6528267858935015,2.8751650330472588e-11,-0.1587905499795786,-0.0865193930883891,1498,,,1.6318504241619575e-10,"-0.123 (-0.159, -0.087)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_sin,0.1334153709921294,0.0255006442697304,5.23184314799822,1.6782813373976958e-07,0.0834341082234577,0.1833966337608012,1498,,,6.407983288245747e-07,"0.133 (0.083, 0.183)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_cos,0.0349347912232708,0.0284013728838952,1.2300388212247408,0.2186825677819671,-0.0207318996291638,0.0906014820757054,1498,,,0.27664662189285,"0.035 (-0.021, 0.091)",,carb_protein_ratio_z,Carb/protein ratio z,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,Intercept,2.960965618141259,0.3462758678210922,8.550886426977575,1.2214676951435176e-17,2.282264917211918,3.6396663190706,1498,,,1.1152531129571246e-16,"2.961 (2.282, 3.640)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,energy_100kcal,0.0933274487747529,0.0196788577253484,4.742523680860668,2.1107214661480763e-06,0.0547568876330699,0.1318980099164358,1498,,,6.819253967555323e-06,"0.093 (0.055, 0.132)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,msi_centered,1.2729927079350225,0.3308729152749979,3.847376588310355,0.0001193893826044,0.6244817939960267,1.9215036218740185,1498,,,0.0002436488585478,"1.273 (0.624, 1.922)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,load_x_msi,0.0029690043934197,0.021640535989397,0.1371964351934018,0.8908755285708024,-0.0394464461457983,0.0453844549326379,1498,,,0.9126041999993586,"0.003 (-0.039, 0.045)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,baseline_glucose_z,-0.4067190816301328,0.12513759937104,-3.250174876890421,0.001153340619187,-0.6519887763973712,-0.1614493868628944,1498,,,0.0020353069750359,"-0.407 (-0.652, -0.161)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_sin,1.0755680639592495,0.3102483198994806,3.466797384455554,0.000526698748921,0.4674813569562674,1.6836547709622316,1498,,,0.000970234537486,"1.076 (0.467, 1.684)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,iauc_2h_per1000,2h iAUC / 1000,,meal_hour_cos,0.3576208032149646,0.1915502201896547,1.866981947924062,0.0619041088163788,-0.0178176283567586,0.7330592347866878,1498,,,0.0872474016875138,"0.358 (-0.018, 0.733)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,Intercept,51.58242790323966,4.479968124540739,11.51401672272559,1.1213125656115113e-30,42.80169037913981,60.36316542733951,1498,,,2.9434454847302174e-29,"51.582 (42.802, 60.363)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,energy_100kcal,1.1759665101520491,0.274349175311644,4.286386167613672,1.8160319123940773e-05,0.638242126541227,1.7136908937628716,1498,,,4.7082308839846445e-05,"1.176 (0.638, 1.714)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,msi_centered,20.568676898360284,4.696003469609305,4.380038692789029,1.186582374942678e-05,11.364510097926043,29.772843698794524,1498,,,3.2787144570784526e-05,"20.569 (11.365, 29.773)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,load_x_msi,-0.1231341418565726,0.3376257041295115,-0.3647060645872479,0.7153308311027426,-0.7848805219504151,0.5386122382372698,1498,,,0.7783392462775957,"-0.123 (-0.785, 0.539)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,baseline_glucose_z,-8.842449914254278,1.8000775547863774,-4.912260524965908,9.003231321407799e-07,-12.370601921635576,-5.314297906872978,1498,,,3.0494815766058677e-06,"-8.842 (-12.371, -5.314)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_sin,16.88781543230637,3.8161631593189433,4.425338940518538,9.629097614758437e-06,9.40813564004124,24.3674952245715,1498,,,2.7700143823277688e-05,"16.888 (9.408, 24.367)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,peak_delta_2h,2h peak delta,,meal_hour_cos,5.917453413256709,2.638819923409633,2.242462003853122,0.0249315283604406,0.7453663633738277,11.08954046313959,1498,,,0.038497212909504,"5.917 (0.745, 11.090)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,Intercept,0.2230070343881647,0.0394131422552485,5.658189670438355,1.5297802153602456e-08,0.1457572755678776,0.3002567932084519,1498,,,6.29909500442454e-08,"0.223 (0.146, 0.300)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,energy_100kcal,0.0105440837957505,0.004055146844038,2.6001731136450994,0.0093176743110248,0.0025959959814359,0.0184921716100652,1498,,,0.015407177994608,"0.011 (0.003, 0.018)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,msi_centered,0.1460406469771989,0.0371131536351451,3.9350104389647567,8.31930801122529e-05,0.0732988658523144,0.2187824281020834,1498,,,0.0001822279320886,"0.146 (0.073, 0.219)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,load_x_msi,0.0004212906268918,0.0042389124145961,0.0993864901386489,0.920831408961492,-0.0078869777057165,0.0087295589595002,1498,,,0.9296855571245832,"0.000 (-0.008, 0.009)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,baseline_glucose_z,-0.0368558107886015,0.0171644798535626,-2.1472139617998254,0.0317762516927083,-0.0704981913015843,-0.0032134302756187,1498,,,0.0479738245454149,"-0.037 (-0.070, -0.003)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_sin,0.0855238066242052,0.0319116397731345,2.6800191789644483,0.0073617942094771,0.0229769926688615,0.1480706205795489,1498,,,0.0123678142719216,"0.086 (0.023, 0.148)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_population,High iAUC population Q4,,meal_hour_cos,0.008861277621655,0.0262176848926113,0.3379885622224539,0.7353718071324814,-0.0425253847678631,0.0602479400111733,1498,,,0.796021028339284,"0.009 (-0.043, 0.060)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,Intercept,0.2190511736802917,0.0240368815115275,9.113127822976509,8.004042256893845e-20,0.1719388859176976,0.2661634614428859,1498,,,8.995961870557007e-19,"0.219 (0.172, 0.266)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,energy_100kcal,0.0138500139314756,0.0032903920801903,4.20922905050096,2.5624352200394677e-05,0.0074008454543024,0.0202991824086488,1498,,,6.330722308332801e-05,"0.014 (0.007, 0.020)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,msi_centered,0.0276318439528873,0.0255702575313132,1.0806243902334385,0.2798642285831526,-0.0224858608084865,0.0777495487142612,1498,,,0.3436929122950997,"0.028 (-0.022, 0.078)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,load_x_msi,0.0019928904770803,0.0050054599642882,0.3981433257480233,0.6905245392996193,-0.0078178110529247,0.0118035920070853,1498,,,0.7552612148589586,"0.002 (-0.008, 0.012)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,baseline_glucose_z,-0.0753001099511295,0.0097515086763825,-7.721893344924273,1.1461428226372672e-14,-0.0944130669568392,-0.0561871529454197,1498,,,8.299654922545726e-14,"-0.075 (-0.094, -0.056)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_sin,0.0923950163087027,0.0275137876451482,3.358135110306974,0.0007847024753299,0.038467992524212,0.1463220400931933,1498,,,0.0014329349549502,"0.092 (0.038, 0.146)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_iauc_subject_specific,High iAUC subject-specific Q4,,meal_hour_cos,0.0075498811171521,0.0244270984899906,0.3090780970259659,0.7572621200591385,-0.0403272319232295,0.0554269941575338,1498,,,0.8113522714919341,"0.008 (-0.040, 0.055)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,Intercept,0.2462886931825996,0.0393804761652438,6.254081137799119,3.9986309866632906e-10,0.1691029598987216,0.3234744264664776,1498,,,2.0992812679982278e-09,"0.246 (0.169, 0.323)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,energy_100kcal,0.0082044166062419,0.0038026768824017,2.1575371402737,0.0309638365210688,0.0007511699167345,0.0156576632957494,1498,,,0.047118881662496,"0.008 (0.001, 0.016)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,msi_centered,0.1609409697418472,0.0397997288743687,4.043770505318549,5.259840649756212e-05,0.0829335011480845,0.2389484383356099,1498,,,0.0001213809380712,"0.161 (0.083, 0.239)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,load_x_msi,0.0008423382989174,0.0041096834592845,0.2049642769966703,0.8376000352928583,-0.0072126412812802,0.008897317879115,1498,,,0.8794800370575012,"0.001 (-0.007, 0.009)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,baseline_glucose_z,-0.0334651799453411,0.0190215971324366,-1.7593254505571676,0.0785222461791698,-0.070747510324917,0.0038171504342348,1498,,,0.1077756320106252,"-0.033 (-0.071, 0.004)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_sin,0.1141323287662919,0.0298492412764453,3.8236257903264113,0.0001315034528379,0.0556278158644591,0.1726368416681246,1498,,,0.0002630069056758,"0.114 (0.056, 0.173)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_population,High peak population Q4,,meal_hour_cos,0.0222430383522345,0.0248187416955404,0.8962194226080081,0.3701355843188584,-0.0264016953710247,0.0708877720754938,1498,,,0.4391439135986455,"0.022 (-0.026, 0.071)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,Intercept,0.4793954859909701,0.0472704623069169,10.14154426665764,3.6134155208529096e-24,0.3867453798694128,0.5720455921125274,1498,,,5.420123281279364e-23,"0.479 (0.387, 0.572)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,energy_100kcal,0.0218954323739488,0.0038342331726399,5.710511434252052,1.1263716897029374e-08,0.0143803353555746,0.0294105293923231,1498,,,4.827307241584017e-08,"0.022 (0.014, 0.029)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,msi_centered,0.2493265680407281,0.0605154353157392,4.120049153407999,3.787915814770162e-05,0.1307163148218791,0.367936821259577,1498,,,9.03934455797425e-05,"0.249 (0.131, 0.368)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,load_x_msi,-0.0087029760519567,0.0050004340258393,-1.740444130846417,0.0817810621993771,-0.0185038267426018,0.0010978746386883,1498,,,0.1115196302718779,"-0.009 (-0.019, 0.001)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,baseline_glucose_z,-0.1151043577981104,0.0190767366133952,-6.0337551506208325,1.6019273146452516e-09,-0.1524947615603651,-0.0777139540358558,1498,,,8.009636573226258e-09,"-0.115 (-0.152, -0.078)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_sin,0.122009825398938,0.0268805671361159,4.538960237747698,5.653229392710431e-06,0.0693239138121506,0.1746957369857253,1498,,,1.6959688178131293e-05,"0.122 (0.069, 0.175)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
cg_load_variants,high_peak_absolute40,Peak delta >=40 mg/dL,,meal_hour_cos,0.0627668354926044,0.0278866455728083,2.250784710865586,0.0243991763648087,0.0081090101699001,0.1174246608153087,1498,,,0.0379542743452579,"0.063 (0.008, 0.117)",,energy_100kcal,Energy per 100 kcal,40.0,7.0
