source_table,outcome,outcome_label,exposure,exposure_label,term,estimate,se,z,p_value,ci_low,ci_high,n,n_clusters,n_parameters,knots,nonlinearity_chi2_proxy,nonlinearity_p_proxy,q_value,x,delta_vs_median,reference_median
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_linear,0.0469079573182887,0.0992827396582707,0.4724684016551621,0.636592490781708,-0.1476862124119219,0.2415021270484994,1313.0,60.0,22.0,1.4;2.323;2.867;3.761,1.9165369976136812,0.383556439770341,0.9047190876352176,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs1,0.0537794926155184,0.0480568431846235,1.1190808436773465,0.2631056514187603,-0.0404119200263436,0.1479709052573804,1313.0,60.0,22.0,1.4;2.323;2.867;3.761,1.9165369976136812,0.383556439770341,0.6577641285469008,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs2,-0.1731541685041416,0.2124638904589484,-0.8149816334912587,0.4150828232917135,-0.5895833938036806,0.2432750567953973,1313.0,60.0,22.0,1.4;2.323;2.867;3.761,1.9165369976136812,0.383556439770341,0.8385666202384795,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_linear,0.08299524177104,0.1121936542461911,0.7397498755938559,0.4594517785034481,-0.1369043205514947,0.3028948040935747,1306.0,60.0,22.0,1.4;2.323;2.867;3.761,0.8812114157602343,0.6436464412666558,0.8385666202384795,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs1,0.0386935885747745,0.0530619979570491,0.7292146934628236,0.465870344576933,-0.0653079274210417,0.1426951045705907,1306.0,60.0,22.0,1.4;2.323;2.867;3.761,0.8812114157602343,0.6436464412666558,0.8385666202384795,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs2,-0.1357209154435149,0.2295882685475878,-0.5911491745728438,0.5544204738298742,-0.585713921796787,0.3142720909097572,1306.0,60.0,22.0,1.4;2.323;2.867;3.761,0.8812114157602343,0.6436464412666558,0.8761652147059034,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_linear,0.0179341255818696,0.056325207383546,0.3184031877547723,0.7501791205281664,-0.0924632808898805,0.1283315320536198,2741.0,60.0,23.0,1.4;2.323;2.867;3.761,0.4256964881076833,0.8082787890220703,0.9123800114531754,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs1,0.0235914573776508,0.0377396901151795,0.6251099917792363,0.5318988705612226,-0.050378335248101,0.0975612500034026,2741.0,60.0,23.0,1.4;2.323;2.867;3.761,0.4256964881076833,0.8082787890220703,0.8761652147059034,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs2,0.0368189345498142,0.1969913444444213,0.1869063569958134,0.8517340548724153,-0.3492841005612516,0.4229219696608801,2741.0,60.0,23.0,1.4;2.323;2.867;3.761,0.4256964881076833,0.8082787890220703,0.979473813768424,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_linear,0.0068143416120899,0.1442876896383372,0.0472274636122482,0.96233193914114,-0.275989530079051,0.2896182133032309,1292.0,60.0,22.0,1.4;2.323;2.867;3.761,1.2322879943496998,0.5400227572939607,0.9912693656953244,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs1,0.0677261915382717,0.0713677137645299,0.9489752153435522,0.3426332177220533,-0.0721545274402068,0.2076069105167504,1292.0,60.0,22.0,1.4;2.323;2.867;3.761,1.2322879943496998,0.5400227572939607,0.8114997261838104,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs2,-0.168003279074954,0.291690807475952,-0.575963570908229,0.5646398050326933,-0.7397172617278199,0.4037107035779118,1292.0,60.0,22.0,1.4;2.323;2.867;3.761,1.2322879943496998,0.5400227572939607,0.8761652147059034,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_linear,0.0479535856575525,0.0617759070506254,0.7762506120428887,0.4376010277109873,-0.0731271921616732,0.1690343634767784,2671.0,60.0,23.0,1.4;2.323;2.867;3.761,1.9733199181645995,0.3728198473148579,0.8385666202384795,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs1,0.03770428210578,0.0332045537103709,1.135515400527839,0.256159432925892,-0.027376643166547,0.1027852073781071,2671.0,60.0,23.0,1.4;2.323;2.867;3.761,1.9733199181645995,0.3728198473148579,0.6577641285469008,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),ln_oxidative_to_MEHP_rcs2,-0.1256102138084784,0.1518870729037303,-0.8269973962043055,0.4082385373036056,-0.4233088766997898,0.1720884490828328,2671.0,60.0,23.0,1.4;2.323;2.867;3.761,1.9733199181645995,0.3728198473148579,0.8385666202384795,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_linear,-0.0018923852598477,0.0658560479372116,-0.0287351779999305,0.9770757999572796,-0.1309702392167826,0.1271854686970871,1313.0,60.0,22.0,8.022;9.108;9.462;9.773,2.2822711582957265,0.3194560481357165,0.9912693656953244,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs1,0.0643164772838953,0.0444575477264958,1.446694218933807,0.1479825843209112,-0.0228203162600365,0.1514532708278272,1313.0,60.0,22.0,8.022;9.108;9.462;9.773,2.2822711582957265,0.3194560481357165,0.6006516257806234,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs2,0.3165947644972279,0.7275695585172222,0.435140201773208,0.6634606642658262,-1.1094415701965277,1.7426310991909832,1313.0,60.0,22.0,8.022;9.108;9.462;9.773,2.2822711582957265,0.3194560481357165,0.9047190876352176,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_linear,0.0278482566439532,0.074767524399767,0.372464607695905,0.7095469583901328,-0.1186960911795901,0.1743926044674966,1306.0,60.0,22.0,8.022;9.108;9.462;9.773,1.385727613312609,0.5001417070289091,0.9109035053806328,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs1,0.0526750081127872,0.0469995990504782,1.1207544144411428,0.2623924130135024,-0.0394442060261501,0.1447942222517247,1306.0,60.0,22.0,8.022;9.108;9.462;9.773,1.385727613312609,0.5001417070289091,0.6577641285469008,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs2,0.2739360712691079,0.7608244763881864,0.3600516016119081,0.7188085451425626,-1.2172799024517371,1.7651520449899532,1306.0,60.0,22.0,8.022;9.108;9.462;9.773,1.385727613312609,0.5001417070289091,0.9109035053806328,,,
nhanes_rcs_coef,msi_pca,MSI PCA,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_linear,-0.0009500778371263,0.0291770691234671,-0.0325624836787395,0.974023487641543,-0.058137133319122,0.0562369776448693,2741.0,60.0,23.0,8.022;9.108;9.462;9.773,3.2671862516838237,0.195226837777048,0.9912693656953244,,,
nhanes_rcs_coef,msi_pca,MSI PCA,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs1,0.0212043414700958,0.0314057166160341,0.675174578225352,0.4995648559323012,-0.0403508630973311,0.0827595460375227,2741.0,60.0,23.0,8.022;9.108;9.462;9.773,3.2671862516838237,0.195226837777048,0.8646314814212906,,,
nhanes_rcs_coef,msi_pca,MSI PCA,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs2,1.1003372766853887,0.6562514212260826,1.676700790422084,0.0936010059849018,-0.1859155089177331,2.3865900622885103,2741.0,60.0,23.0,8.022;9.108;9.462;9.773,3.2671862516838237,0.195226837777048,0.5179743149717417,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_linear,-0.0333691679639297,0.0962132754256913,-0.3468249866381676,0.7287228043045062,-0.2219471877982848,0.1552088518704253,1292.0,60.0,22.0,8.022;9.108;9.462;9.773,2.151992788660056,0.3409578575169938,0.9109035053806328,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs1,0.0690236087281894,0.0584758717296894,1.1803775931252114,0.2378500696723238,-0.0455890998620019,0.1836363173183808,1292.0,60.0,22.0,8.022;9.108;9.462;9.773,2.151992788660056,0.3409578575169938,0.6577641285469008,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs2,0.7603825886156592,0.872964704709955,0.8710347446043635,0.3837351823596275,-0.9506282326158526,2.4713934098471717,1292.0,60.0,22.0,8.022;9.108;9.462;9.773,2.151992788660056,0.3409578575169938,0.8385666202384795,,,
nhanes_rcs_coef,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_linear,0.0152673869912438,0.0346714608687876,0.4403444968477818,0.659687617584328,-0.0526886763115799,0.0832234502940676,2671.0,60.0,23.0,8.022;9.108;9.462;9.773,2.220503588221645,0.3294759905158089,0.9047190876352176,,,
nhanes_rcs_coef,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs1,0.0426846429753623,0.030391617300588,1.4044873806217733,0.1601737668748329,-0.0168829269337903,0.102252212884515,2671.0,60.0,23.0,8.022;9.108;9.462;9.773,2.220503588221645,0.3294759905158089,0.6006516257806234,,,
nhanes_rcs_coef,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 pp,pct_oxidative_10_rcs2,0.2799096627706801,0.5621641839498768,0.4979144363199722,0.6185443516372042,-0.8219321377710784,1.3817514633124386,2671.0,60.0,23.0,8.022;9.108;9.462;9.773,2.220503588221645,0.3294759905158089,0.9047190876352176,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_linear,0.0230025238385932,0.0849090318863668,0.2709078566503659,0.7864619021833417,-0.1434191786586858,0.1894242263358722,1313.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,6.440817280581328,0.0399387343495638,0.931336463111852,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs1,0.0387145771445326,0.0237502576116266,1.6300697776676043,0.1030867503323885,-0.0078359277742556,0.0852650820633209,1313.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,6.440817280581328,0.0399387343495638,0.5179743149717417,,,
nhanes_rcs_coef,msi_core_partial,MSI-core,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs2,-0.1879638079934937,0.0966309997393926,-1.9451708923680755,0.0517544138590482,-0.3773605674827033,0.0014329514957159,1313.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,6.440817280581328,0.0399387343495638,0.4657897247314338,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_linear,0.0131758448140095,0.0891490342761688,0.1477957099702609,0.8825039951046482,-0.1615562623672814,0.1879079519953004,1306.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,4.917630536702664,0.0855362284391016,0.979473813768424,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs1,0.0399137019062149,0.0274192694609728,1.455680719831943,0.1454809021243619,-0.0138280662372918,0.0936554700497217,1306.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,4.917630536702664,0.0855362284391016,0.6006516257806234,,,
nhanes_rcs_coef,msi_no_bmi,MSI no BMI,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs2,-0.1855177304297215,0.1108952978437169,-1.672908897284075,0.0943452320043598,-0.4028725142034066,0.0318370533439636,1306.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,4.917630536702664,0.0855362284391016,0.5179743149717417,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_linear,0.0005785903746898,0.0528757817942556,0.0109424457673488,0.9912693656953244,-0.1030579419420511,0.1042151226914308,2741.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,10.818658160061725,0.0044746413307038,0.9912693656953244,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs1,0.0350235901916235,0.015851938204858,2.209420055705874,0.0271454373179485,0.0039537913101017,0.0660933890731454,2741.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,10.818658160061725,0.0044746413307038,0.4071815597692276,,,
nhanes_rcs_coef,msi_pca,MSI PCA,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs2,-0.1519878117121047,0.062376471732648,-2.436620852226784,0.0148252146215941,-0.2742456963080948,-0.0297299271161146,2741.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,10.818658160061725,0.0044746413307038,0.4071815597692276,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_linear,-0.0144016217138226,0.106476770383376,-0.1352559967960026,0.8924094747667863,-0.2230960916652397,0.1942928482375944,1292.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,9.883971639579135,0.0071404047269557,0.979473813768424,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs1,0.0519446783734109,0.0250344175349924,2.0749305751094087,0.037992969525613,0.0028772200048257,0.1010121367419962,1292.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,9.883971639579135,0.0071404047269557,0.4274209071631467,,,
nhanes_rcs_coef,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs2,-0.2292819472563415,0.0970746643656801,-2.361913365908088,0.0181808903479623,-0.4195482894130746,-0.0390156050996084,1292.0,60.0,22.0,-4.348;-3.177;-2.42;-1.24,9.883971639579135,0.0071404047269557,0.4071815597692276,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_linear,0.0949708986217656,0.0730056684353716,1.3008702016863087,0.1933028873694166,-0.0481202115115627,0.238062008755094,2671.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,3.946222580408429,0.1390236397449442,0.6577641285469008,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs1,0.0255625475648182,0.0224465064363192,1.1388207620343611,0.2547779202962932,-0.0184326050503674,0.069557700180004,2671.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,3.946222580408429,0.1390236397449442,0.6577641285469008,,,
nhanes_rcs_coef,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),ln_Sigma_DEHP_rcs2,-0.1433954471640104,0.0880985956098869,-1.6276700686465624,0.1035948629943483,-0.3160686945593888,0.029277800231368,2671.0,60.0,23.0,-4.348;-3.177;-2.42;-1.24,3.946222580408429,0.1390236397449442,0.5179743149717417,,,
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.4183321565058526,-0.1497212558211246,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.5160301843046051,-0.1450545474232632,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.6137282121033576,-0.1400301627276597,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.71142623990211,-0.1343471995492846,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.8091242677008623,-0.1277047557031076,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.906822295499615,-0.1198019290040992,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.0045203232983675,-0.1103378172672294,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.10221835109712,-0.0990115183074684,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.1999163788958724,-0.0855221299397864,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.297614406694625,-0.0695687499791535,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.3953124344933774,-0.0509155617654932,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.49301046229213,-0.0299151177893309,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.590708490090882,-0.0072324515497828,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.688406517889635,0.0164645224923565,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.786104545688387,0.0405078898762919,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.88380257348714,0.0642303405137817,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.981500601285892,0.0871650353648136,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.0791986290846447,0.109334602125163,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.1768966568833967,0.1308349708640469,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.2745946846821496,0.1517620716506832,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.3722927124809017,0.172211834554289,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.469990740279654,0.1922801896440819,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.567688768078406,0.2120630669892792,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.665386795877159,0.2316563966590985,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.763084823675912,0.2511561084988007,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.4183321565058526,-0.1666469170132352,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.5160301843046051,-0.1584780853966997,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.6137282121033576,-0.1500519107143468,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.71142623990211,-0.1411518980759769,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.8091242677008623,-0.1315615525913901,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.906822295499615,-0.1210643793703867,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.0045203232983675,-0.109443883522767,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.10221835109712,-0.0964835701583312,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.1999163788958724,-0.0819669443868794,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.297614406694625,-0.0656775113182122,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.3953124344933774,-0.0474497911032635,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.49301046229213,-0.0275794767334968,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.590708490090882,-0.0066071886480417,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.688406517889635,0.014924194571648,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.786104545688387,0.0364717943441187,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.88380257348714,0.0574932462788538,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.981500601285892,0.0776167436912155,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.0791986290846447,0.0968869107193555,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.1768966568833967,0.1154107360411441,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.2745946846821496,0.1332952083344522,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.3722927124809017,0.1506473162771499,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.469990740279654,0.1675740485471081,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.567688768078406,0.1841823938221968,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.665386795877159,0.2005793407802872,2.6208444022551567
nhanes_rcs,msi_no_bmi,MSI no BMI,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.763084823675912,0.2168718778494759,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.4183321565058526,-0.0654755053439662,2.6208444022551567
