source_table,target,target_label,unit,scenario_id,scenario_label,scenario_type,scenario_description,n_meals,n_subjects,mean_baseline_prediction,mean_counterfactual_prediction,mean_delta_pred,median_delta_pred,q25_delta_pred,q75_delta_pred,mean_predicted_reduction,median_predicted_reduction,percent_meals_with_predicted_reduction,mean_relative_reduction_percent,median_relative_reduction_percent,high_risk_n_meals,high_risk_mean_delta_pred,high_risk_mean_predicted_reduction,high_risk_percent_meals_with_predicted_reduction,subject_id,subgroup_variable,subgroup_level
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,49,,1234.3013269182518,1090.3857031687287,-143.9156237495231,-90.71400191776756,,,143.9156237495231,,69.38775510204081,27.33543096165337,,,,,,34.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,61,,1995.3295368157592,1851.899022971429,-143.43051384433002,-94.0558727733951,,,143.43051384433002,,68.85245901639344,5.505354359325823,,,,,,4.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,29,,4185.640675468967,4054.0221995549086,-131.61847591405865,-88.5669240395914,,,131.61847591405865,,75.86206896551724,13.048730513975018,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,31,,4550.766248566799,4422.700527704764,-128.06572086203482,-41.94133334714934,,,128.06572086203482,,54.83870967741935,3.804882670002917,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,30,,4292.843091063491,4166.012279439578,-126.83081162391188,-36.04783050112769,,,126.83081162391188,,63.33333333333333,-1.2627345384888389,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,26,,6566.3637242366,6450.294554235146,-116.06917000145351,-63.585137714002485,,,116.06917000145351,,61.53846153846154,0.8642637199433884,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,17,,2126.205483912342,2014.0876673394173,-112.11781657292512,0.0,,,112.11781657292512,,47.05882352941176,1.9596880268597283,,,,,,7.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,26,,5219.558587822961,5109.228947308609,-110.32964051435228,-30.12460950935622,,,110.32964051435228,,69.23076923076923,3.02912947486708,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,42,,1098.3096677604703,992.86450935472,-105.44515840575036,-68.74587138180652,,,105.44515840575036,,66.66666666666666,316.9473755452017,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,29,,3722.48335115484,3622.389615518627,-100.0937356362126,-25.56190931322726,,,100.0937356362126,,72.41379310344827,13.818075146689765,,,,,,47.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,39,,1287.3417226894755,1187.4502899784652,-99.89143271101024,-41.76983845861241,,,99.89143271101024,,71.7948717948718,11.635741788240091,,,,,,13.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,27,,3555.3136131893007,3455.890141280694,-99.42347190860607,-45.48581064804466,,,99.42347190860607,,70.37037037037037,278.892410133009,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,35,,2330.7837309014744,2240.518333031346,-90.26539787012774,-14.58466417216843,,,90.26539787012774,,54.285714285714285,-1.730815852565357,,,,,,48.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,25,,4737.377279443263,4658.422137918421,-78.95514152484144,-12.279291232424384,,,78.95514152484144,,52.0,0.5701612907158956,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,41,,843.8678107924459,765.9877101279601,-77.88010066448577,-45.718496586273886,,,77.88010066448577,,60.97560975609756,2.048523886317212,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S5_protein_plus_10_energy_added,"Protein +10 g, energy added",,,51,,1415.311950780559,1338.8848265288457,-76.42712425171361,-41.14737796916312,,,76.42712425171361,,56.86274509803921,6.621052536604534,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,35,,2390.065680892263,1876.060746738235,-514.0049341540283,-232.8132219009476,,,514.0049341540283,,57.14285714285714,14.748827596943825,,,,,,27.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,35,,2330.7837309014744,1999.794410074462,-330.9893208270121,-219.52945947252687,,,330.9893208270121,,54.285714285714285,10.54374573217753,,,,,,48.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,38,,1925.059077286818,1601.1136473211996,-323.94542996561864,-76.85506003276481,,,323.94542996561864,,50.0,14.514890397661278,,,,,,6.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,36,,4634.461727711662,4311.429556068579,-323.03217164308376,0.0,,,323.03217164308376,,33.33333333333333,5.288636561990836,,,,,,2.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,32,,3254.157064116015,2932.346708286925,-321.8103558290902,-44.43606037968243,,,321.8103558290902,,50.0,6.156381937073229,,,,,,26.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,30,,4324.016797961293,4022.383478800538,-301.633319160755,-0.201522306154402,,,301.633319160755,,50.0,4.233860778398187,,,,,,8.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,32,,4126.753476652459,3840.265919623557,-286.48755702890094,0.0,,,286.48755702890094,,43.75,6.556957609078635,,,,,,12.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,22,,2811.713576920933,2530.621499920837,-281.092077000096,-245.2691708536832,,,281.092077000096,,59.09090909090909,11.472415974633735,,,,,,42.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,48,,4529.462159244893,4253.739420821573,-275.7227384233201,0.0,,,275.7227384233201,,41.66666666666667,3.228486659031335,,,,,,41.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,29,,4185.640675468967,3919.1455388560585,-266.49513661290865,0.0,,,266.49513661290865,,44.82758620689656,9.6652169504412,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,39,,2813.817307782273,2548.324340289166,-265.49296749310645,0.0,,,265.49296749310645,,41.02564102564102,6.627022947719954,,,,,,11.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,17,,2126.205483912342,1876.9052195946576,-249.3002643176848,-227.89954008694667,,,249.3002643176848,,58.82352941176471,10.637401074528212,,,,,,7.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,49,,1234.3013269182518,1005.4285532637158,-228.87277365453608,0.0,,,228.87277365453608,,44.89795918367347,17.44347697373457,,,,,,34.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,61,,1995.3295368157592,1769.7756352077924,-225.5539016079666,0.0,,,225.5539016079666,,40.98360655737705,7.037979932994927,,,,,,4.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,28,,4282.286463967802,4060.302914833577,-221.9835491342253,-0.2015223061542315,,,221.9835491342253,,50.0,-2.7461840632094208,,,,,,46.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,30,,4292.843091063491,4075.626570560636,-217.21652050285493,0.0,,,217.21652050285493,,46.66666666666666,5.76814814235718,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,39,,1287.3417226894755,1077.1136911413546,-210.22803154812092,-138.01701838289372,,,210.22803154812092,,53.84615384615385,19.792628097995816,,,,,,13.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,39,,3306.5997257824147,3107.047127436149,-199.55259834626503,0.0,,,199.55259834626503,,33.33333333333333,2.6828790599858943,,,,,,14.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,47,,1822.743920084788,1628.2774673456474,-194.4664527391405,0.0,,,194.4664527391405,,36.17021276595745,7.928132638304007,,,,,,17.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,47,,1618.3694804738288,1429.434295876112,-188.93518459771653,0.0,,,188.93518459771653,,27.659574468085108,7.99530092221387,,,,,,19.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,39,,2599.199318440881,2414.36549343656,-184.83382500432128,0.0,,,184.83382500432128,,35.8974358974359,7.259692751086527,,,,,,18.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,45,,2168.640920601013,2003.0104378348983,-165.63048276611514,0.0,,,165.63048276611514,,37.77777777777778,5.641271959413715,,,,,,10.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,38,,2964.516659985833,2814.9542472568187,-149.56241272901465,0.0,,,149.56241272901465,,34.21052631578947,2.140786205384892,,,,,,21.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,41,,4255.014646312853,4106.420409367821,-148.59423694503124,0.0,,,148.59423694503124,,26.82926829268293,2.522189406981701,,,,,,20.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,54,,1383.944327366242,1240.7706937023374,-143.17363366390498,0.0,,,143.17363366390498,,31.48148148148148,6.76499938128087,,,,,,31.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,30,,3107.4984183555475,2971.1891770326188,-136.3092413229278,0.0,,,136.3092413229278,,36.66666666666666,1.082981236428266,,,,,,29.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,42,,3086.4595491231253,2953.313087601059,-133.14646152206583,0.0,,,133.14646152206583,,33.33333333333333,-4.946238439292996,,,,,,44.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,51,,1415.311950780559,1282.9362617377978,-132.37568904276097,0.0,,,132.37568904276097,,41.17647058823529,7.611743783426675,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,46,,1675.6976722462582,1550.1477697026532,-125.54990254360528,0.0,,,125.54990254360528,,30.434782608695656,3.137810990892019,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,42,,1098.3096677604703,1000.765019611769,-97.5446481487012,0.0,,,97.5446481487012,,30.95238095238096,6.497305154863817,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,35,,3677.116456585147,3584.7124138605427,-92.40404272460428,0.0,,,92.40404272460428,,25.71428571428571,0.356685691752073,,,,,,3.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,26,,5219.558587822961,5139.65030983363,-79.9082779893312,0.0,,,79.9082779893312,,34.61538461538461,-122.49720709817736,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,41,,1962.807844041891,1883.8253671518264,-78.98247689006503,0.0,,,78.98247689006503,,24.390243902439025,2.4872527346441538,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,25,,4737.377279443263,4677.402073132042,-59.97520631122085,0.0,,,59.97520631122085,,40.0,-11.354785094909683,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,29,,3722.48335115484,3667.287948497335,-55.195402657503806,0.0,,,55.195402657503806,,27.58620689655172,-2.7927164857833846,,,,,,47.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,41,,4968.844455737849,4936.209625861961,-32.63482987588705,0.0,,,32.63482987588705,,9.75609756097561,-0.5587465900613254,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,41,,843.8678107924459,820.0006783866461,-23.86713240579983,0.0,,,23.86713240579983,,26.82926829268293,-12.351595988054648,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,27,,3555.3136131893007,3532.6765771447544,-22.63703604454617,0.0,,,22.63703604454617,,44.44444444444444,-16.059102981579162,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,31,,4550.766248566799,4530.7442487773205,-20.021999789478183,0.0,,,20.021999789478183,,35.483870967741936,-5.795587053262109,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S6_cap_carbs_60g_energy_reduced,Cap carbs at 60 g,,,26,,6566.3637242366,6571.915554527318,5.551830290717449,0.0,,,-5.551830290717449,,38.46153846153847,-2.312422065475567,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,26,,6566.3637242366,5230.162803234007,-1336.2009210025944,-856.8671198540204,,,1336.2009210025944,,65.38461538461539,15.55368530528732,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,30,,4324.016797961293,3180.600496003098,-1143.4163019581945,-924.448946864969,,,1143.4163019581945,,63.33333333333333,19.712724846638523,,,,,,8.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,28,,4282.286463967802,3242.115821769756,-1040.1706421980468,-1017.0122048242612,,,1040.1706421980468,,64.28571428571429,26.57194010886707,,,,,,46.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,30,,4292.843091063491,3282.6134474098185,-1010.2296436536724,-216.9345090073415,,,1010.2296436536724,,56.66666666666666,24.39618554038321,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,35,,3677.116456585147,2679.582125132542,-997.5343314526048,-431.8871899536672,,,997.5343314526048,,54.285714285714285,20.08265485884136,,,,,,3.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,48,,4529.462159244893,3544.724537043066,-984.7376222018274,-128.2239050520903,,,984.7376222018274,,56.25,21.203821138728923,,,,,,41.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,39,,3306.5997257824147,2353.028297959317,-953.5714278230972,-72.13482212791314,,,953.5714278230972,,51.28205128205128,18.729520610693665,,,,,,14.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,29,,3722.48335115484,2810.047423901621,-912.4359272532188,-395.8140374869058,,,912.4359272532188,,65.51724137931035,29.47139926712512,,,,,,47.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,35,,2330.7837309014744,1494.8422245932927,-835.9415063081815,-778.4104147628855,,,835.9415063081815,,62.85714285714285,26.55935842809205,,,,,,48.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,32,,3254.157064116015,2466.3640567602924,-787.793007355723,-326.50739704156,,,787.793007355723,,53.125,19.094290385846595,,,,,,26.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,30,,3107.4984183555475,2324.966512160995,-782.5319061945517,-217.0687579935532,,,782.5319061945517,,63.33333333333333,17.249317731548288,,,,,,29.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,35,,2390.065680892263,1639.4565555942984,-750.609125297965,-284.1232079287797,,,750.609125297965,,54.285714285714285,21.1491242051887,,,,,,27.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,42,,3086.4595491231253,2344.2322547973854,-742.2272943257402,-242.57113324956023,,,742.2272943257402,,57.14285714285714,17.407737377545008,,,,,,44.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,36,,4634.461727711662,3907.428459131849,-727.0332685798128,0.0,,,727.0332685798128,,33.33333333333333,12.02546712568172,,,,,,2.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,32,,4126.753476652459,3403.2851581170607,-723.4683185353972,0.0,,,723.4683185353972,,43.75,9.596930347859344,,,,,,12.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,39,,2813.817307782273,2097.526957652254,-716.2903501300187,-259.526062924519,,,716.2903501300187,,53.84615384615385,18.69282780071614,,,,,,11.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,25,,4737.377279443263,4092.826847765476,-644.5504316777867,0.0,,,644.5504316777867,,48.0,10.943845582362188,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,26,,5219.558587822961,4626.7374950369785,-592.8210927859828,0.0,,,592.8210927859828,,34.61538461538461,-191.1692203845008,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,29,,4185.640675468967,3600.463339724135,-585.1773357448324,0.0,,,585.1773357448324,,44.82758620689656,26.754223747576056,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,41,,4255.014646312853,3691.144298404979,-563.8703479078735,0.0,,,563.8703479078735,,34.14634146341464,10.357094554137422,,,,,,20.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,22,,2811.713576920933,2282.982098137217,-528.7314787837159,-280.5652361567269,,,528.7314787837159,,68.18181818181817,19.77055320378094,,,,,,42.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,31,,4550.766248566799,4040.2804139880577,-510.4858345787412,0.0,,,510.4858345787412,,48.38709677419355,-4.259753504580415,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,61,,1995.3295368157592,1514.147665100953,-481.18187171480616,0.0,,,481.18187171480616,,39.34426229508197,12.403116176886789,,,,,,4.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,38,,1925.059077286818,1452.3368913073648,-472.72218597945374,-148.6851377966342,,,472.72218597945374,,57.89473684210527,22.7970611587778,,,,,,6.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,47,,1822.743920084788,1352.4615891245055,-470.28233096028265,0.0,,,470.28233096028265,,46.80851063829788,19.16748590363061,,,,,,17.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,39,,2599.199318440881,2176.0960895464955,-423.10322889438567,0.0,,,423.10322889438567,,43.58974358974359,14.62455564875439,,,,,,18.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,38,,2964.516659985833,2552.8352794877183,-411.68138049811495,0.0,,,411.68138049811495,,36.84210526315789,10.14182744169258,,,,,,21.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,47,,1618.3694804738288,1229.1178359326937,-389.25164454113474,0.0,,,389.25164454113474,,29.78723404255319,12.533149902510544,,,,,,19.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,17,,2126.205483912342,1769.1935916507928,-357.0118922615496,-165.88855142404032,,,357.0118922615496,,52.94117647058824,12.996432126469433,,,,,,7.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,45,,2168.640920601013,1856.3134084110625,-312.32751218995105,0.0,,,312.32751218995105,,33.33333333333333,8.586232276251247,,,,,,10.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,27,,3555.3136131893007,3247.9628190544395,-307.35079413486164,-140.62472021159851,,,307.35079413486164,,55.55555555555556,-7.356645779856437,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,51,,1415.311950780559,1111.9889090942454,-303.32304168631373,0.0,,,303.32304168631373,,41.17647058823529,15.539111109947248,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,54,,1383.944327366242,1083.6174886752688,-300.32683869097366,0.0,,,300.32683869097366,,35.18518518518518,4.723055048139302,,,,,,31.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,39,,1287.3417226894755,997.0264016011268,-290.3153210883486,0.0,,,290.3153210883486,,43.58974358974359,18.405308842742453,,,,,,13.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,49,,1234.3013269182518,953.4153521779964,-280.8859747402552,0.0,,,280.8859747402552,,48.97959183673469,18.29942462854607,,,,,,34.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,41,,4968.844455737849,4695.134148254471,-273.7103074833769,0.0,,,273.7103074833769,,29.268292682926827,3.797021631492403,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,42,,1098.3096677604703,867.9365159871119,-230.3731517733584,0.0,,,230.3731517733584,,30.95238095238096,15.746287755413768,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,41,,1962.807844041891,1759.6511020458831,-203.1567419960081,0.0,,,203.1567419960081,,26.82926829268293,8.18704587040441,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,46,,1675.6976722462582,1555.471441727433,-120.22623051882506,0.0,,,120.22623051882506,,30.434782608695656,-5.684557825972698,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S7_cap_carbs_45g_energy_reduced,Cap carbs at 45 g,,,41,,843.8678107924459,822.1782896359059,-21.689521156540188,0.0,,,21.689521156540188,,19.51219512195122,-40.37948518003122,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,27,,3555.3136131893007,3506.323791762161,-48.98982142714,0.0,,,48.98982142714,,7.4074074074074066,0.7249321698948636,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,41,,4968.844455737849,4931.74106420879,-37.10339152905861,0.0,,,37.10339152905861,,17.073170731707318,-1.143227878773396,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S8_late_meal_to_noon_exploratory,Late meal to noon,,,41,,4255.014646312853,4231.022646488092,-23.99199982476055,0.0,,,23.99199982476055,,17.073170731707318,-3.889753114020816,,,,,,20.0,,
