chemical_label,GeneSymbol,GeneID,mechanism_panel,n_interactions,n_pubmed_total,organisms,interaction_directions,example_interactions,pubmed_ids
Diethylhexyl Phthalate,POLR2E,5434,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR2E mRNA,34319233
Diethylhexyl Phthalate,POLR2F,5435,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR2F mRNA,33754040
Diethylhexyl Phthalate,POLR2G,5436,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR2G mRNA,33754040
Diethylhexyl Phthalate,POLR2I,5438,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR2I mRNA,33754040
Diethylhexyl Phthalate,POLR2J,5439,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR2J mRNA,33754040
Diethylhexyl Phthalate,POLR3G,10622,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POLR3G mRNA,34319233
Diethylhexyl Phthalate,POLR3H,171568,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of POLR3H 3' UTR,33872906
Diethylhexyl Phthalate,POLR3K,51728,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POLR3K mRNA,33754040
Diethylhexyl Phthalate,POM121L2,94026,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POM121L2 mRNA,34319233
Diethylhexyl Phthalate,POMC,5443,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POMC mRNA,28871463
Diethylhexyl Phthalate,POMT1,10585,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POMT1 mRNA,34319233
Diethylhexyl Phthalate,POP4,10775,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POP4 mRNA,32235866
Diethylhexyl Phthalate,POP7,10248,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POP7 mRNA,34319233
Diethylhexyl Phthalate,POPDC2,64091,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of POPDC2 mRNA,31163220
Diethylhexyl Phthalate,POTEB3,102724631,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POTEB3 mRNA,31163220
Diethylhexyl Phthalate,POTED,317754,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POTED mRNA,31163220
Diethylhexyl Phthalate,POTEE,445582,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POTEE mRNA,31163220
Diethylhexyl Phthalate,POTEG,404785,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of POTEG mRNA,34319233
Diethylhexyl Phthalate,POU2F3,25833,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POU2F3 mRNA,34319233
Diethylhexyl Phthalate,POU4F1,5457,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POU4F1 mRNA,31163220
Diethylhexyl Phthalate,POU4F3,5459,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POU4F3 mRNA,31163220
Diethylhexyl Phthalate,POU5F2,134187,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POU5F2 mRNA,31163220
Diethylhexyl Phthalate,POU6F2,11281,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of POU6F2 mRNA,31163220
Diethylhexyl Phthalate,PPA1,5464,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPA1 mRNA,28085963
Diethylhexyl Phthalate,PPARB,100136658,Other CTD gene,1,1,Homo sapiens,other / unspecified,Diethylhexyl Phthalate binds to PPARB protein,23843199
Diethylhexyl Phthalate,PPDPF,79144,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPDPF mRNA,33754040
Diethylhexyl Phthalate,PPFIA1,8500,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPFIA1 mRNA,33754040
Diethylhexyl Phthalate,PPFIA2,8499,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPFIA2 mRNA,34319233
Diethylhexyl Phthalate,PPFIA3,8541,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate inhibits the reaction [[Streptozocin co-treated with Dietary Fats] results in increased expression of PPFIA3 mRNA],33484791
Diethylhexyl Phthalate,PPFIBP1,8496,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PPFIBP1 mRNA,31163220
Diethylhexyl Phthalate,PPFIBP2,8495,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPFIBP2 protein,31163220
Diethylhexyl Phthalate,PPIA,5478,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPIA protein,28934723
Diethylhexyl Phthalate,PPIB,5479,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPIB mRNA,33754040
Diethylhexyl Phthalate,PPIL3,53938,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPIL3 mRNA,21318169
Diethylhexyl Phthalate,PPIL6,285755,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPIL6 mRNA,31163220
Diethylhexyl Phthalate,PPIP5K1,9677,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPIP5K1 mRNA,34319233
Diethylhexyl Phthalate,PPM1A,5494,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of PPM1A 3' UTR,33872906
Diethylhexyl Phthalate,PPM1F,9647,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPM1F mRNA,34319233
Diethylhexyl Phthalate,PPM1G,5496,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of PPM1G 5' UTR,33872906
Diethylhexyl Phthalate,PPM1K,152926,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPM1K mRNA,34319233
Diethylhexyl Phthalate,PPM1M,132160,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPM1M mRNA,34319233
Diethylhexyl Phthalate,PPP1CB,5500,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1CB mRNA,33754040
Diethylhexyl Phthalate,PPP1CC,5501,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1CC mRNA,33754040
Diethylhexyl Phthalate,PPP1R11,6992,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1R11 mRNA,33754040
Diethylhexyl Phthalate,PPP1R13L,10848,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1R13L mRNA,34319233
Diethylhexyl Phthalate,PPP1R15A,23645,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1R15A mRNA,25418486
Diethylhexyl Phthalate,PPP1R17,10842,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP1R17 mRNA,31163220
Diethylhexyl Phthalate,PPP1R1B,84152,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP1R1B mRNA,31163220
Diethylhexyl Phthalate,PPP1R27,116729,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP1R27 mRNA,34319233
Diethylhexyl Phthalate,PPP1R3C,5507,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP1R3C mRNA,31163220
Diethylhexyl Phthalate,PPP1R7,5510,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP1R7 mRNA,33754040
Diethylhexyl Phthalate,PPP1R9A,55607,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP1R9A mRNA,33754040
Diethylhexyl Phthalate,PPP2CB,5516,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP2CB mRNA,33754040
Diethylhexyl Phthalate,PPP2R1A,5518,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP2R1A mRNA,33754040
Diethylhexyl Phthalate,PPP2R2B,5521,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate co-treated with diisononyl phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] results in decreased expression of PPP2R2B mRNA,31199487
Diethylhexyl Phthalate,PPP2R2D,55844,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP2R2D mRNA,33754040
Diethylhexyl Phthalate,PPP2R3A,5523,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP2R3A mRNA,33754040
Diethylhexyl Phthalate,PPP2R3D,19054,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP2R3D mRNA,33754040
Diethylhexyl Phthalate,PPP2R5A,5525,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP2R5A mRNA,33754040
Diethylhexyl Phthalate,PPP3CB,5532,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP3CB mRNA,33754040
Diethylhexyl Phthalate,PPP3CC,5533,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP3CC mRNA,31163220
Diethylhexyl Phthalate,PPP3R1,5534,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP3R1 mRNA,33162236
Diethylhexyl Phthalate,PPP4R2,151987,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PPP4R2 mRNA,33754040
Diethylhexyl Phthalate,PPP5C,5536,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPP5C mRNA,34319233
Diethylhexyl Phthalate,PPWD1,23398,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PPWD1 mRNA,34319233
Diethylhexyl Phthalate,PR,19066,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PR mRNA,31771930
Diethylhexyl Phthalate,PRADC1,84279,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRADC1 mRNA,28412506
Diethylhexyl Phthalate,PRAMEF8,391002,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRAMEF8 mRNA,34319233
Diethylhexyl Phthalate,PRAMEL7,347712,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRAMEL7 mRNA,34319233
Diethylhexyl Phthalate,PRCP,5547,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRCP mRNA,34319233
Diethylhexyl Phthalate,PRDM1,639,Other CTD gene,1,1,Mus musculus,other / unspecified,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of PRDM1 mRNA,39150890
Diethylhexyl Phthalate,PRDM12,59335,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRDM12 mRNA,36774801
Diethylhexyl Phthalate,PRDM14,63978,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRDM14 mRNA,31163220
Diethylhexyl Phthalate,PRDM6,93166,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRDM6 mRNA,31163220
Diethylhexyl Phthalate,PRDM9,56979,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRDM9 mRNA,25975992
Diethylhexyl Phthalate,PRDX1,5052,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRDX1 mRNA,33754040
Diethylhexyl Phthalate,PRDX2,7001,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRDX2 mRNA,33754040
Diethylhexyl Phthalate,PREB,10113,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PREB mRNA,34319233
Diethylhexyl Phthalate,PRELID2,153768,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRELID2 mRNA,31163220
Diethylhexyl Phthalate,PRELID3A,10650,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRELID3A mRNA,31163220
Diethylhexyl Phthalate,PREPL,9581,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PREPL mRNA,34319233
Diethylhexyl Phthalate,PRG2,5553,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRG2 mRNA,34319233
Diethylhexyl Phthalate,PRIMPOL,201973,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRIMPOL mRNA,34319233
Diethylhexyl Phthalate,PRKAA1,5562,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRKAA1 mRNA,38199361
Diethylhexyl Phthalate,PRKAB1,5564,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRKAB1 mRNA,21318169
Diethylhexyl Phthalate,PRKAG2OS1,71161,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRKAG2OS1 mRNA,34319233
Diethylhexyl Phthalate,PRKAR2A,5576,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRKAR2A mRNA,33162236
Diethylhexyl Phthalate,PRKAR2B,5577,Other CTD gene,1,1,Mus musculus,other / unspecified,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of PRKAR2B mRNA,39150890
Diethylhexyl Phthalate,PRKCA,5578,Other CTD gene,1,1,Homo sapiens,increase / activation,"PRKCA protein affects the reaction [Diethylhexyl Phthalate inhibits the reaction [lipopolysaccharide, Escherichia coli O111 B4 results in increased expression of IL12B protein]]",28673093
Diethylhexyl Phthalate,PRKCB,5579,Other CTD gene,1,1,Homo sapiens,increase / activation,"PRKCB protein affects the reaction [Diethylhexyl Phthalate inhibits the reaction [lipopolysaccharide, Escherichia coli O111 B4 results in increased expression of IL12B protein]]",28673093
Diethylhexyl Phthalate,PRKCDBP,424047,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRKCDBP mRNA,31163220
Diethylhexyl Phthalate,PRKCH,5583,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRKCH mRNA,31163220
Diethylhexyl Phthalate,PRKCSH,5589,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRKCSH mRNA,33754040
Diethylhexyl Phthalate,PRKCZ,5590,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of PRKCZ gene,33872906
Diethylhexyl Phthalate,PRKD1,5587,Other CTD gene,1,1,Mus musculus,other / unspecified,[Dibutyl Phthalate co-treated with Diethylhexyl Phthalate co-treated with butylbenzyl phthalate] affects the expression of PRKD1 protein,38995844
Diethylhexyl Phthalate,PRKG2,5593,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRKG2 mRNA,28085963
Diethylhexyl Phthalate,PRKRA,8575,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of and results in decreased expression of PRKRA mRNA,34120004
Diethylhexyl Phthalate,PRL,5617,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[bisphenol A co-treated with Diethylhexyl Phthalate] results in decreased expression of PRL mRNA,22828881
Diethylhexyl Phthalate,PRL7C1,67505,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRL7C1 mRNA,34319233
Diethylhexyl Phthalate,PRL8A2,13529,Other CTD gene,1,1,Mus musculus,other / unspecified,Diethylhexyl Phthalate affects the expression of PRL8A2 mRNA,34120004
Diethylhexyl Phthalate,PRM1,5619,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRM1 mRNA,32619501
Diethylhexyl Phthalate,PRM2,5620,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRM2 mRNA,33162236
Diethylhexyl Phthalate,PRM3,58531,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRM3 mRNA,36087924
Diethylhexyl Phthalate,PRNP,5621,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRNP mRNA,33754040
Diethylhexyl Phthalate,PROCR,10544,Other CTD gene,1,1,Mus musculus,other / unspecified,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of PROCR mRNA,39150890
Diethylhexyl Phthalate,PROK1,84432,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,[Diethylhexyl Phthalate co-treated with Genistein] results in decreased expression of PROK1 mRNA,32533902
Diethylhexyl Phthalate,PROSER2,254427,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PROSER2 mRNA,31163220
Diethylhexyl Phthalate,PROSER3,148137,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PROSER3 mRNA,34319233
Diethylhexyl Phthalate,PRPF4B,19134,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRPF4B mRNA,33754040
Diethylhexyl Phthalate,PRPH2,5961,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of PRPH2 gene,34319233
Diethylhexyl Phthalate,PRPS1,5631,Other CTD gene,1,1,Rattus norvegicus,increase / activation,[Diethylhexyl Phthalate co-treated with Genistein] results in increased expression of PRPS1 mRNA,25031359
Diethylhexyl Phthalate,PRPS1L1,221823,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRPS1L1 mRNA,34319233
Diethylhexyl Phthalate,PRR14L,253143,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRR14L mRNA,34319233
Diethylhexyl Phthalate,PRR19,284338,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRR19 mRNA,33754040
Diethylhexyl Phthalate,PRR23A1,623166,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRR23A1 mRNA,34319233
Diethylhexyl Phthalate,PRR23A2,623186,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of PRR23A2 gene,34319233
Diethylhexyl Phthalate,PRRC2C,23215,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRRC2C mRNA,33754040
Diethylhexyl Phthalate,PRRG1,5638,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRRG1 mRNA,31163220
Diethylhexyl Phthalate,PRRT2,112476,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRRT2 mRNA,31163220
Diethylhexyl Phthalate,PRRX2,51450,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRRX2 mRNA,31163220
Diethylhexyl Phthalate,PRSS12,8492,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS12 mRNA,31163220
Diethylhexyl Phthalate,PRSS2,5645,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[Streptozocin co-treated with Diethylhexyl Phthalate] results in decreased expression of PRSS2 mRNA,31606821
Diethylhexyl Phthalate,PRSS22,64063,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS22 mRNA,31163220
Diethylhexyl Phthalate,PRSS35,167681,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS35 mRNA,33754040
Diethylhexyl Phthalate,PRSS36,146547,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS36 mRNA,34319233
Diethylhexyl Phthalate,PRSS42,235628,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS42 mRNA,34319233
Diethylhexyl Phthalate,PRSS43,272643,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS43 mRNA,34319233
Diethylhexyl Phthalate,PRSS48,345062,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased methylation of PRSS48 gene,34319233
Diethylhexyl Phthalate,PRSS50,29122,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRSS50 mRNA,33754040
Diethylhexyl Phthalate,PRSS57,400668,Other CTD gene,1,1,Rattus norvegicus,other / unspecified,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate] affects the methylation of PRSS57 promoter,23359474
Diethylhexyl Phthalate,PRTN3,5657,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate inhibits the reaction [[Streptozocin co-treated with Dietary Fats] results in increased expression of PRTN3 mRNA],33484791
Diethylhexyl Phthalate,PRUNE,563343,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PRUNE mRNA,34319233
Diethylhexyl Phthalate,PRX,57716,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PRX mRNA,34319233
Diethylhexyl Phthalate,PRXL2A,84293,Other CTD gene,1,1,Mus musculus,other / unspecified,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of PRXL2A mRNA,39150890
Diethylhexyl Phthalate,PSAT1,29968,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PSAT1 mRNA,34319233
Diethylhexyl Phthalate,PSD3,23362,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PSD3 mRNA,31163220
Diethylhexyl Phthalate,PSENEN,55851,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSENEN mRNA,33754040
Diethylhexyl Phthalate,PSG17,26437,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSG17 mRNA,34319233
Diethylhexyl Phthalate,PSG3,5671,Other CTD gene,1,1,Macaca mulatta,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PSG3 mRNA,29505797
Diethylhexyl Phthalate,PSG8,440533,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PSG8 mRNA,31163220
Diethylhexyl Phthalate,PSMA3,5684,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMA3 mRNA,33754040
Diethylhexyl Phthalate,PSMA4,5685,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMA4 mRNA,21318169
Diethylhexyl Phthalate,PSMA5,5686,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMA5 mRNA,21318169
Diethylhexyl Phthalate,PSMA6-PS1,365554,Other CTD gene,1,1,Rattus norvegicus,other / unspecified,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate] affects the methylation of PSMA6-PS1 promoter,23359474
Diethylhexyl Phthalate,PSMA8,143471,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMA8 mRNA,34319233
Diethylhexyl Phthalate,PSMB5,5693,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMB5 mRNA,21318169
Diethylhexyl Phthalate,PSMB7,5695,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMB7 mRNA,33754040
Diethylhexyl Phthalate,PSMC2,5701,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMC2 mRNA,21318169
Diethylhexyl Phthalate,PSMC3,5702,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMC3 mRNA,21318169
Diethylhexyl Phthalate,PSMC4,5704,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMC4 mRNA,21318169
Diethylhexyl Phthalate,PSMC5,5705,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMC5 mRNA,21318169
Diethylhexyl Phthalate,PSMD1,5707,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMD1 mRNA,21318169
Diethylhexyl Phthalate,PSMD12,5718,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PSMD12 mRNA,33754040
Diethylhexyl Phthalate,PSMD3,5709,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMD3 mRNA,34319233
