outcome,outcome_label,exposure,exposure_label,exposure_value,estimate,low,high,n,ref_value,knot_1,knot_2,knot_3,knot_4,p_overall,p_nonlinear,p_overall_fmt,p_nonlinear_fmt,include_total_burden,annotation,panel,panel_title
ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_MEHP_ratio,ln[(MEHHP+MEOHP+MECPP)/MEHP],4.242507440946739,0.39966910537388617,0.191233867670242,0.6081043430775304,1983,2.6789581922925687,1.5280543114722243,2.413214909998346,2.9515587004784334,3.801322051123622,0.008276016750337956,0.06384419511484421,0.008,0.064,TRUE,"P-overall = 0.008
P-nonlinear = 0.064",A,A. Log-ratio and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.29112052086754614,-0.012973284332259498,-0.24891630700132156,0.22296973833680256,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.26666192765510194,-0.013908010678324983,-0.24524095102038662,0.21742492966373667,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.24220333444265776,-0.014842737024390469,-0.24158711356155796,0.21190163951277705,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.21774474123021356,-0.015777463370455956,-0.23795612786817139,0.20640120112725946,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.1932861480177694,-0.01671218971652144,-0.23434943213514473,0.20092505270210184,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.1688275548053252,-0.017646916062586934,-0.23076857915672533,0.1954747470315515,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.14436896159288098,-0.018581642408652427,-0.22721524692929262,0.19005196211198777,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.11991036838043681,-0.019516368754717912,-0.22369125029839118,0.18465851278895537,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.09545177516799261,-0.020451095100783398,-0.22019855374370523,0.1792963635421384,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.0709931819555484,-0.02138582144684889,-0.21673928539891993,0.17396764250522215,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.04653458874310423,-0.022320547792914383,-0.21331575240464046,0.16867465681881166,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,-0.02207599553066003,-0.02325527413897987,-0.2099304576908161,0.16341990941285636,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.002382597681784171,-0.024190000485045354,-0.20658611827921058,0.15820611730911988,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.026841190894228373,-0.02512472683111084,-0.2032856851847549,0.15303623152253323,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.05129978410667252,-0.026059453177176332,-0.2000323649750463,0.14791345862069363,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.07575837731911672,-0.026994179523241818,-0.19682964301719114,0.1428412839707075,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.10021697053156092,-0.02792890586930731,-0.19368130839733821,0.13782349665872362,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.12467556374400512,-0.028863632215372796,-0.19059148043657062,0.13286421600582501,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.14913415695644933,-0.02979835856143829,-0.18756463664245873,0.12796791951958217,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.17359275016889347,-0.030733084907503774,-0.1846056418228016,0.12313947200779403,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.19805134338133767,-0.03166781125356927,-0.18171977794044702,0.11838415543330849,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.22250993659378193,-0.03260253759963475,-0.17891277409859893,0.11370769889932944,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.24696852980622608,-0.03353726394570024,-0.17619083580774791,0.10911630791634745,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.2714271230186702,-0.03447199029176573,-0.173560672392261,0.10461669180872954,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.2958857162311145,-0.03540571556695705,-0.17102855663105876,0.10021712549714468,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.32034430944355863,-0.03633335200528192,-0.1685968652106825,0.09593016120011866,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.3448029026560029,-0.03724876914180521,-0.16626604489919133,0.0917685066155809,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.36926149586844703,-0.038145836511271916,-0.16403532050454817,0.08774364748200432,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.3937200890808912,-0.03901842364842701,-0.16190251942396663,0.0838656721271126,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.41817868229333544,-0.03986040008801547,-0.15986390189203034,0.08014310171599942,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.4426372755057796,-0.040665635364782265,-0.15791400334200362,0.07658273261243907,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.46709586871822384,-0.04142799901347239,-0.15604549580830543,0.07318949778136064,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.491554461930668,-0.04214136056883082,-0.15424907535298832,0.0699663542153267,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.5160130551431121,-0.042799589565602564,-0.1525133819969215,0.06691420286571637,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.5404716483555564,-0.04339655553853257,-0.15082495753511468,0.06403184645804955,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.5649302415680005,-0.04392612802236579,-0.14916824494827077,0.06131598890353918,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.5893888347804448,-0.04438217655184727,-0.14752563100501465,0.05876127790132009,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.6138474279928889,-0.04475857066172195,-0.14587753127160788,0.056360389948163975,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.6383060212053331,-0.045049179886734826,-0.14420251434834866,0.054104154574879,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.6627646144177773,-0.04524787376163085,-0.14247745998695968,0.05198171246369798,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.6872232076302215,-0.04534852182115505,-0.1406777440349567,0.049980700392646585,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.7116818008426656,-0.04534499360005236,-0.13877744206018142,0.048087454860076685,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.73614039405511,-0.045231158633067786,-0.13674954310286386,0.0462872258367283,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.7605989872675541,-0.04500088645494628,-0.13456616526335846,0.044564392353465904,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.7850575804799983,-0.04464804660043287,-0.13219876566189914,0.04290267246103342,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.8095161736924424,-0.04416650860427249,-0.12961833854995494,0.04128532134140995,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.8339747669048866,-0.04355014200121014,-0.12679559683638358,0.0396953128339633,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.858433360117331,-0.0427928163259908,-0.12370113384779369,0.038115501195812085,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.8828919533297751,-0.04188840111335945,-0.12030556363270822,0.03652876140598932,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.9073505465422192,-0.04083076589806107,-0.11657963944724084,0.03491810765111871,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.9318091397546634,-0.039613780214840626,-0.11249435117805337,0.033266790748372126,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.9562677329671075,-0.03823131359844313,-0.10802100336731114,0.03155837617042488,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,0.9807263261795519,-0.03667723558361352,-0.10313127625623568,0.029776805089008637,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.0051849193919962,-0.03494541570509681,-0.0977972729748314,0.027906441564637785,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.0296435126044403,-0.03302972349763797,-0.09199155689899399,0.025932109903718054,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.0541021058168845,-0.030924028495981977,-0.08568718472457332,0.02383912773260937,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.0785606990293286,-0.02862224948441857,-0.07885808084796944,0.021613581879132295,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.1030192922417728,-0.02612151296887395,-0.0715008350603021,0.0192578091225542,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.127477885454217,-0.023424068471406944,-0.06364856974098858,0.016800432798174694,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.151936478666661,-0.02053262434301912,-0.05533918323554996,0.014273934549511723,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.1763950718791052,-0.017449888934712075,-0.04661186898539027,0.011712091115966116,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.2008536650915493,-0.014178570597487419,-0.03750682204271198,0.009149680847737148,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
ln_HOMA_IR,ln(HOMA-IR),ilr_oxidative_vs_primary,ILR oxidative-vs-primary balance,1.225312258303994,-0.010721377682346659,-0.028064998017975948,0.00662224265328263,1983,1.2942515532944727,0.27159320823472405,1.0706814541938585,1.5385312927611625,2.2607758040161023,0.009100561522385229,0.04730135232189044,0.009,0.047,TRUE,"P-overall = 0.009
P-nonlinear = 0.047",B,B. ILR balance and ln(HOMA-IR)
