outcome,outcome_label,exposure,exposure_label,exposure_value,estimate,low,high,n,ref_value,knot_1,knot_2,knot_3,knot_4,p_overall,p_nonlinear,p_overall_fmt,p_nonlinear_fmt,include_creatinine,x_label,y_label,panel,panel_title,annotation
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,98.35223834803267,0.4000872241126089,0.2235874456884379,0.5765870025367799,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
ln_HOMA_IR,ln(HOMA-IR),pct_oxidative,%Oxidative metabolites,98.58319098880015,0.42507512476093706,0.2356303809622476,0.6145198685596265,1984,93.57713654074517,82.03506907080032,91.78050832481026,95.03265437400843,97.81452153880275,4.135306633865218e-5,0.00265564425696914,<0.001,0.003,FALSE,%Oxidative metabolites,Difference in ln(HOMA-IR),B,B. %Oxidative metabolites and ln(HOMA-IR),"P-overall = <0.001
P-nonlinear = 0.003"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.912259182759906,-0.2950584848336066,-0.45853745773082377,-0.13157951193638937,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.874766277080175,-0.29040695285062407,-0.44979718551048076,-0.13101672019076738,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.837273371400444,-0.28575542086764155,-0.44108739465957514,-0.130423447075708,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.799780465720713,-0.2811038888846589,-0.43241053785863204,-0.12979723991068579,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.762287560040982,-0.27645235690167635,-0.4237693148266515,-0.1291353989767012,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.724794654361252,-0.2718008249186938,-0.4151667005227063,-0.12843494931468127,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.687301748681521,-0.26714929293571127,-0.40660597656916797,-0.1276926093022546,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.64980884300179,-0.26249776095272875,-0.3980907661531424,-0.12690475575231513,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.61231593732206,-0.25784622896974624,-0.3896250726261439,-0.12606738531334857,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.574823031642328,-0.2531946969867636,-0.3812133219538195,-0.12517607201970768,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.5373301259625975,-0.24854316500378104,-0.37286040905461537,-0.12422592095294674,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.499837220282867,-0.2438916330207985,-0.36457174789161806,-0.12321151814997891,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.462344314603136,-0.23924010103781598,-0.3563533249238241,-0.1221268771518079,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.424851408923406,-0.23458856905483344,-0.3482117551552718,-0.1209653829543951,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.387358503243675,-0.2299370370718509,-0.340154339511876,-0.11971973463182581,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.3498655975639435,-0.22528547832742002,-0.3321891156870795,-0.11838184096776057,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.312372691884213,-0.22063265648970692,-0.3243244865746818,-0.11694082640473201,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.274879786204482,-0.2159756583801155,-0.316568238503804,-0.11538307825642702,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.237386880524752,-0.21131144746619443,-0.30892725071201277,-0.11369564422037606,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.199893974845021,-0.2066369872154923,-0.3014072686162208,-0.11186670581476382,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.1624010691652895,-0.20194924109555773,-0.2940126459919089,-0.10988583619920657,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.124908163485559,-0.1972451725739396,-0.28674607660853996,-0.1077442685393392,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.087415257805828,-0.19252174511818648,-0.27960832605520025,-0.10543516418117273,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.049922352126098,-0.187775922195847,-0.272597977277503,-0.10295386711419097,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-4.012429446446367,-0.18300466727446982,-0.26571120537205345,-0.10029812917688619,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.9749365407666364,-0.17820494382160365,-0.25894159791457044,-0.09746828972863686,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.9374436350869053,-0.17337371530479706,-0.2522800360875556,-0.09446739452203849,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.8999507294071742,-0.1685079451915988,-0.2457146489053651,-0.09130124147783254,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.8624578237274436,-0.16360459694955762,-0.23923084803096045,-0.08797834586815477,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.824964918047713,-0.15866063404622205,-0.23281144454339137,-0.08450982354905275,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.7874720123679824,-0.1536730199491408,-0.2264368423711045,-0.08090919752717707,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.7499791066882517,-0.14863871812586252,-0.2200852969314866,-0.07719213932023845,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.7124862010085207,-0.14355469204393584,-0.21373322272326217,-0.0733761613646095,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.6749932953287896,-0.1384179051709095,-0.2073555308420834,-0.06948027949973556,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.637500389649059,-0.13322532097433215,-0.2009259768640978,-0.06552466508456649,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.6000074839693283,-0.1279739029217525,-0.1944175010850055,-0.06153030475849952,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.5625145782895977,-0.12266061448071912,-0.1878025462098391,-0.057518682751599146,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.525021672609867,-0.11728241911878075,-0.18105334159506964,-0.05351149664249187,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.487528766930136,-0.11183628030348595,-0.1741421473841169,-0.049530413222855015,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.450035861250405,-0.10631916150238346,-0.16704145580994184,-0.04559686719482508,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.4125429555706743,-0.10072802618302203,-0.15972415021442998,-0.04173190215161406,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.3750500498909437,-0.09505983781295023,-0.15216362480264148,-0.03795605082325898,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.337557144211213,-0.08931155985971673,-0.144333869829173,-0.034289249890260436,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.300064238531482,-0.08348015579087015,-0.13620952795042796,-0.030750783631312333,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.2625713328517514,-0.07756258907395927,-0.12776592811601672,-0.027359250031901823,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.2250784271720203,-0.07155582317653264,-0.11897910396969719,-0.024132542383368094,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.1875855214922897,-0.06545682156613904,-0.10982580484765633,-0.021087838284621747,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.150092615812559,-0.05926533956801593,-0.10029139053816366,-0.018239288597868206,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.1125997101328284,-0.05299640158176361,-0.09040545214576531,-0.015587351017761902,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.0751068044530974,-0.04667022566052701,-0.08021400192890613,-0.013126449392147896,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.0376138987733667,-0.04030703417215928,-0.06976459702117971,-0.010849471323138852,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-3.0001209930936357,-0.033927049484513284,-0.05910600328007611,-0.008748095688950457,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.962628087413905,-0.027550493965442166,-0.04828793887885224,-0.006813049052032085,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.9251351817341744,-0.021197589982798887,-0.037360868407620235,-0.005034311557977535,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.8876422760544433,-0.014888559904436362,-0.026375834591453484,-0.0034012852174192375,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.8501493703747127,-0.008643626098207756,-0.015384317764496796,-0.0019029344319187163,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.812656464694982,-0.0024830109319659917,-0.004438115388609883,-5.279064753220997e-4,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.775163559015251,0.00357306322643598,7.353618501875136e-4,0.006410764602684446,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.7376706533355204,0.009504374009145021,0.001898546151363428,0.017110201866926612,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
HbA1c,HbA1c,ln_Sigma_DEHP,lnΣDEHP,-2.7001777476557898,0.015290699048308178,0.0029733403226263316,0.027608057773990023,4124,-2.7973694856576206,-4.3639382753703195,-3.1836999617201793,-2.433260810535107,-1.273162491854023,0.002155783607274222,0.05746670030257645,0.002,0.057,TRUE,lnΣDEHP,Difference in HbA1c (%),C,C. lnΣDEHP and HbA1c,"P-overall = 0.002
P-nonlinear = 0.057"
