ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
Diethylhexyl Phthalate,D004051,117-81-7,WDR63,429090,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of WDR63 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,WFDC2,10406,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WFDC2 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNK2,65268,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNK2 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNK2,65268,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of WNK2 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,WNK2,65268,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WNK2 protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNK3,65267,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNK3 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNK4,65266,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WNK4 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT1,7471,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNT1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT11,7481,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WNT11 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT2B,7482,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNT2B mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT6,7475,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WNT6 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT7B,7477,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNT7B mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WNT8B,7479,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WNT8B mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WSCD1,23302,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of WSCD1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,WWTR1,25937,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of WWTR1 mRNA,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,XCL1,6375,mRNA,Homo sapiens,9606,Asian ginseng inhibits the reaction [Diethylhexyl Phthalate results in decreased expression of XCL1 mRNA],decreases^expression|decreases^reaction,35818422
Diethylhexyl Phthalate,D004051,117-81-7,XCL1,6375,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of XCL1 mRNA,decreases^expression,35818422
Diethylhexyl Phthalate,D004051,117-81-7,YTHDF1,54915,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of YTHDF1 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,YY1P2,647012,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of YY1P2 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZC3H10,84872,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZC3H10 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZC3H7B,23264,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ZC3H7B gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZFTRAF1,50626,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ZFTRAF1 protein,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ZMYM3,9203,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ZMYM3 protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ZNF114,163071,5' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZNF114 5' UTR,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF22-AS1,220979,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ZNF22-AS1 mRNA,decreases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ZNF385C,201181,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ZNF385C mRNA,decreases^expression,36774801
Diethylhexyl Phthalate,D004051,117-81-7,ZNF492,57615,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZNF492 promoter,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF502,91392,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ZNF502 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF532,55205,protein,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ZNF532 protein,increases^expression,31163220
Diethylhexyl Phthalate,D004051,117-81-7,ZNF541,84215,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in decreased expression of ZNF541 mRNA,decreases^expression,36774801
Diethylhexyl Phthalate,D004051,117-81-7,ZNF559-ZNF177,100529215,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ZNF559-ZNF177 mRNA,increases^expression,35892601
Diethylhexyl Phthalate,D004051,117-81-7,ZNF618,114991,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZNF618 gene,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF644,84146,5' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZNF644 5' UTR,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF704,619279,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ZNF704 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF721,170960,5' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of ZNF721 5' UTR,decreases^methylation|increases^abundance,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNF91,7644,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of ZNF91 gene,increases^abundance|increases^methylation,33872906
Diethylhexyl Phthalate,D004051,117-81-7,ZNG1C,445571,mRNA,Homo sapiens,9606,Diethylhexyl Phthalate results in increased expression of ZNG1C mRNA,increases^expression,28412506
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,ACTB,60,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of ACTB mRNA,affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,ACTB,60,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in increased expression of ACTB mRNA,affects^cotreatment|increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,ACTB,60,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] results in increased expression of ACTB mRNA,affects^cotreatment|increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,ADAM33,80332,intron|mRNA,Homo sapiens,9606,[[Endocrine Disruptors results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of ADAM33 intron] which results in increased expression of ADAM33 mRNA,increases^abundance|increases^expression|increases^methylation,30226539|30226539
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CCDC163,126661,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of CCDC163 mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CNPY1,285888,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of CNPY1 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CRP,1401,protein,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in decreased expression of CRP protein,decreases^expression,21349512
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CYP2C19,1557,protein,Homo sapiens,9606,[CYP2C19 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-hydroxyhexyl) phthalate,increases^chemical synthesis|increases^metabolic processing,22186153
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CYP2C9,1559,protein,Homo sapiens,9606,[CYP2C9 protein polymorphism results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-hydroxyhexyl) phthalate,increases^chemical synthesis|increases^metabolic processing,23545481
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CYP2C9,1559,protein,Homo sapiens,9606,[CYP2C9 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-hydroxyhexyl) phthalate,increases^chemical synthesis|increases^metabolic processing,22186153
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,CYP3A4,1576,protein,Homo sapiens,9606,[CYP3A4 protein results in increased metabolism of mono-(2-ethylhexyl)phthalate] which results in increased chemical synthesis of mono(2-ethyl-5-hydroxyhexyl) phthalate,increases^chemical synthesis|increases^metabolic processing,23545481
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,DCAKD,79877,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of DCAKD mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,EXOSC1,51013,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of EXOSC1 mRNA,affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,EXOSC1,51013,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of EXOSC1 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,EXOSC1,51013,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] results in decreased expression of EXOSC1 mRNA,affects^cotreatment|decreases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,FIBIN,387758,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of FIBIN gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,FLG,2312,gene,Homo sapiens,9606,[FLG gene polymorphism affects the susceptibility to Diethylhexyl Phthalate] which affects the abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate,affects^abundance|affects^response to substance,24380925
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GNPDA1,10007,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of GNPDA1 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GNPDA1,10007,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of GNPDA1 mRNA,increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GORASP2,26003,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of GORASP2 mRNA,affects^cotreatment|decreases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GORASP2,26003,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of GORASP2 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GORASP2,26003,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in decreased expression of GORASP2 mRNA,decreases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,GSTP1,2950,SNP,Homo sapiens,9606,[GSTP1 SNP affects the susceptibility to Phthalic Acids] which results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate,affects^response to substance|increases^abundance,28208751
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,IFI6,2537,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of IFI6 mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,IFT140,9742,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of IFT140 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,IGF2,3481,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in decreased methylation of IGF2 gene,decreases^methylation|increases^abundance,27653773
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,IGF2-AS,51214,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of IGF2-AS mRNA,affects^expression,29385630
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,JAK3,3718,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased expression of JAK3 mRNA,increases^abundance|increases^expression,37093692
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,MEG3,55384,gene,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased methylation of MEG3 gene,increases^methylation,29957030
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,MIRLET7C,406885,,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which affects the expression of MIRLET7C,affects^expression|increases^abundance,30481674
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,MMP1,4312,protein,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of MMP1 protein,increases^expression,36113809
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,MMP2,4313,protein,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of MMP2 protein,increases^expression,36113809
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,NDUFB7,4713,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of NDUFB7 mRNA,increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,NEFL,4747,protein,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased expression of NEFL protein,increases^abundance|increases^expression,37097562
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,PAX8,7849,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased expression of PAX8 mRNA,increases^abundance|increases^expression,34708313
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,PFAS,5198,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of PFAS mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,PPARA,5465,protein,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased activity of PPARA protein,increases^activity,39341470
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,PTPRJ,5795,5' UTR,Homo sapiens,9606,[Endocrine Disruptors results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which affects the methylation of PTPRJ 5' UTR,affects^methylation|increases^abundance,32916427
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,RNR2,4550,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of RNR2 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,RNR2,4550,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] affects the expression of RNR2 mRNA,affects^cotreatment|affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,RNR2,4550,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of RNR2 mRNA,increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SHBG,6462,protein,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in decreased secretion of SHBG protein,decreases^secretion,24945889
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SOCS2-AS1,144481,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of SOCS2-AS1 mRNA,affects^expression,29385630
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SOD2,6648,SNP,Homo sapiens,9606,[SOD2 SNP affects the susceptibility to Phthalic Acids] which results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate,affects^response to substance|increases^abundance,28208751
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SOD2,6648,SNP,Homo sapiens,9606,SOD2 SNP results in increased susceptibility to mono(2-ethyl-5-hydroxyhexyl) phthalate,increases^response to substance,28208751
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SPRY4-AS1,101926941,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of SPRY4-AS1 mRNA,affects^cotreatment|affects^expression,37160244
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,STAT5B,6777,mRNA,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased expression of STAT5B mRNA,increases^abundance|increases^expression,37093692
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,SVIL-AS1,102724316,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of SVIL-AS1 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TMEM204,79652,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in increased methylation of TMEM204 gene,increases^abundance|increases^methylation,28556291
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TNF,7124,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in decreased methylation of TNF promoter,decreases^methylation|increases^abundance,25960783
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TNF,7124,promoter|protein,Homo sapiens,9606,[[Diethylhexyl Phthalate results in increased abundance of mono(2-ethyl-5-hydroxyhexyl) phthalate] which results in decreased methylation of TNF promoter] which results in increased expression of TNF protein,decreases^methylation|increases^abundance|increases^expression,25960783|25960783
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TP53I13,90313,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of TP53I13 mRNA,affects^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TP53I13,90313,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in decreased expression of TP53I13 mRNA,affects^cotreatment|decreases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TP53I13,90313,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with methylparaben] results in increased expression of TP53I13 mRNA,affects^cotreatment|increases^expression,38992643
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,TUG1,55000,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate affects the expression of TUG1 mRNA,affects^expression,29385630
mono(2-ethyl-5-hydroxyhexyl) phthalate,C479069,,VCL,7414,mRNA,Homo sapiens,9606,mono(2-ethyl-5-hydroxyhexyl) phthalate results in increased expression of VCL mRNA,increases^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ACIN1,22985,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of ACIN1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ACTB,60,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monobutyl phthalate metabolite co-treated with monoethyl phthalate co-treated with monobutyl phthalate] results in increased expression of ACTB mRNA,affects^cotreatment|increases^expression,38992643
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ADAM33,80332,intron|mRNA,Homo sapiens,9606,[[Endocrine Disruptors results in increased abundance of mono(2-ethyl-5-oxohexyl)phthalate] which results in increased methylation of ADAM33 intron] which results in increased expression of ADAM33 mRNA,increases^abundance|increases^expression|increases^methylation,30226539|30226539
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ANKRD10,55608,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of ANKRD10 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,AP1G2,8906,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of AP1G2 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,ARGLU1,55082,mRNA,Homo sapiens,9606,mono(2-ethyl-5-oxohexyl)phthalate affects the expression of ARGLU1 mRNA,affects^expression,34478338
mono(2-ethyl-5-oxohexyl)phthalate,C080276,40321-98-0,CCDC163,126661,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of CCDC163 mRNA,affects^cotreatment|affects^expression,37160244
