ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs,metabolic_relevance_flag
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,BDNF,6.42,,17186223,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,CXCL8,6.42,,28864214,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,DDR2,6.42,,29216386,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,IL6,6.42,,28864214,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,LCP1,6.42,,18438686,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,LHB,6.42,,12893845,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tobacco Use Disorder,MESH:D014029,,PLEKHG1,6.42,,18438686,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tongue Neoplasms,MESH:D014062,,MT1,3.81,,16543248,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tongue Neoplasms,MESH:D014062,,PTGS2,3.81,,16543248|22561872,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tongue Neoplasms,MESH:D014062,,SOD2,3.81,,20618948,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tongue Neoplasms,MESH:D014062,,TRP53,3.81,,16543248,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tooth Abnormalities,MESH:D014071,,ANKH,9.82,,18027777,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tooth Abnormalities,MESH:D014071,,PAX6,9.82,,7559133|9363853,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tooth Abnormalities,MESH:D014071,,PITX2,9.82,,10499585,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tooth Abnormalities,MESH:D014071,,RUNX2,9.82,,14688224,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tooth Abnormalities,MESH:D014071,,TBX3,9.82,,9207801,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Toothache,MESH:D014098,,NPY1R,3.86,,18809749,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Tooth Agenesis, Selective, 4",MESH:C563634,,WNT10A,4.57,150400,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Tooth Agenesis, Selective, 6",MESH:C567755,,LTBP3,4.49,601216,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"TOOTH AGENESIS, SELECTIVE, 8",OMIM:617073,,WNT10B,4.44,617073,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"TOOTH AGENESIS, SELECTIVE, 9",OMIM:617275,,GREM2,4.47,617275,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Torsades de Pointes,MESH:D016171,,CYP3A4,4.80,,15875343,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tourette Syndrome,MESH:D005879,,SLITRK1,3.83,137580,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tracheoesophageal Fistula,MESH:D014138,,PCSK5,4.36,,18519639,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Translocation, Genetic",MESH:D014178,,APOE,3.38,,34670124,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Translocation, Genetic",MESH:D014178,,CDKN2A,3.38,,21325069|21526190,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Trauma, Nervous System",MESH:D020196,,NOS1,3.26,,10531423,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tremor,MESH:D014202,,ACHE,12.28,,27083141,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tremor,MESH:D014202,,CHRM4,12.28,,9920179,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tremor,MESH:D014202,,TRH,12.28,,103733|416961,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"TREMOR, HEREDITARY ESSENTIAL, 4",OMIM:614782,,FUS,4.24,614782,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trichotillomania,MESH:D014256,,SLITRK1,4.00,613229,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trichuriasis,MESH:D014257,,IFNG,5.11,,20864659,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trichuriasis,MESH:D014257,,MPO,5.11,,20864659,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trifunctional Protein Deficiency With Myopathy And Neuropathy,MESH:C566945,,HADHA,4.16,609015,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,FOS,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,GFAP,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,GRIN1,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,IL1B,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,MAPK1,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,MAPK3,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,MAPK8,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trigeminal Neuralgia,MESH:D014277,,TNF,11.10,,27093858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trimethylaminuria,MESH:C536561,,FMO3,3.74,602079,12214664|16601883,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triosephosphate Isomerase Deficiency,MESH:C566029,,TPI1,4.12,615512,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,CCL2,5.53,,32512068,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,CDK2,5.53,,33727089,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,CDK4,5.53,,33727089,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,CXCL8,5.53,,32512068,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,KIFC1,5.53,,26177331,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,RNF180,5.53,,34998818,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Triple Negative Breast Neoplasms,MESH:D064726,,YAP1,5.53,,30703373,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Trisomy,MESH:D014314,,CDKN2A,3.26,,21526190,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tuberculosis,MESH:D014376,,HP,3.17,,16597321,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Tuberculosis, Pulmonary",MESH:D014397,,CCL2,2.79,,16352737|18940815,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Tuberculosis, Pulmonary",MESH:D014397,,MMP3,2.79,,24890593,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tuberous Sclerosis,MESH:D014402,,IFNG,2.58,,16845661,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tuberous Sclerosis 2,MESH:C566021,,IFNG,3.09,613254,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turcot syndrome,MESH:C536928,,APC,6.27,,7661930,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turcot syndrome,MESH:C536928,,PMS2,6.27,,10763829|15077197,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turner Syndrome,MESH:D014424,,CAT,12.63,,25101153,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turner Syndrome,MESH:D014424,,GH1,12.63,,15151564,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turner Syndrome,MESH:D014424,,NOS2,12.63,,25101153,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turner Syndrome,MESH:D014424,,SOD1,12.63,,25101153,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Turner Syndrome,MESH:D014424,,SOD2,12.63,,25101153,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,TYPE 2 DIABETES 5,OMIM:616087,,TBC1D4,4.37,616087,,True
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Tyrosinemias,MESH:D020176,,FAH,3.48,276700,12899938|23895425,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ulcer,MESH:D014456,,DDIT3,3.18,,20668000,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ulnar-mammary syndrome,MESH:C536937,,TBX3,4.22,181450,9207801,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Unconsciousness,MESH:D014474,,CCK,3.13,,6281507,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Unconsciousness,MESH:D014474,,TRH,3.13,,6281507,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,EPO,6.03,,12675867,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,FLT1,6.03,,19092814,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,ICAM1,6.03,,17347482,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,NOS3,6.03,,19092814,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,RUNX2,6.03,,19092814,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,SGK1,6.03,,18768591,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,TGFB1,6.03,,19092814,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,VCAM1,6.03,,17347482,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Uremia,MESH:D014511,,VDR,6.03,,19092814,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Calculi,MESH:D014514,,CAT,4.76,,24360074,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Calculi,MESH:D014514,,GSR,4.76,,24360074,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Calculi,MESH:D014514,,GSTP1,4.76,,24360074,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Calculi,MESH:D014514,,SOD1,4.76,,24360074,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Neoplasms,MESH:D014516,,AHR,2.63,,19755661,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,ACTA2,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,AGT,28.96,,26207612,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,CCL2,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,CDH1,28.96,,31697999,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,COL3A1,28.96,,17164399,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,EDN1,28.96,,26207612,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,FN1,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,HES1,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,HIPK2,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,NOS2,28.96,,26207612,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,NOS3,28.96,,26207612,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,NPPB,28.96,,26207612,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,RELA,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,SERPINE1,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,SMAD3,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,SNAI1,28.96,,28318631,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,TGFB1,28.96,,17164399,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Ureteral Obstruction,MESH:D014517,,TGFB2,28.96,,17164399,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Calculi,MESH:D001744,,AHR,2.40,,22232670,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Diseases,MESH:D001745,,CHRM3,2.39,,22077972,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Diseases,MESH:D001745,,INS,2.39,,2055425,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Diseases,MESH:D001745,,TIMP3,2.39,,23527093,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neck Obstruction,MESH:D001748,,PTGS2,2.51,,15311063,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,ACHE,48.21,,29644616,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,AKT1,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,BCL2,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CAT,48.21,,35764155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CCND1,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CCNE1,48.21,,20972438|27514407,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CDH1,48.21,,17520682|26901067,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CDKN1A,48.21,,18640142,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CDKN2A,48.21,,12973940|15987713,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CREBBP,48.21,,21822268,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CXCL8,48.21,,22015448,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,CYP17A1,48.21,,35764155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,EGFR,48.21,,11723127|23523951,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,EP300,48.21,,21822268,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,ESR1,48.21,,16712894|35764155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,ESR2,48.21,,16700038,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,FAS,48.21,,9070496,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,FGFR3,48.21,109800,19855393|20348956|21936542|24121792|26853465,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GGH,48.21,,19815704,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GPX1,48.21,,15247771|35764155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GSK3B,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GSTM1,48.21,,18505952|20972438,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GSTO2,48.21,,22306368,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,GSTP1,48.21,,12500666|22306368|7729958,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,HIF1A,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,IFNA2,48.21,,17172406,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,IFNB1,48.21,,2297754,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,IGF1,48.21,,19415693,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,IGFBP3,48.21,,21347663,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,IL2,48.21,,1949363|3495671,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,INPP4B,48.21,,29415082,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,LIG1,48.21,,8631603,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,LOXL1,48.21,,17456585,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MAGEA9,48.21,,17290406,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MIR532,48.21,,30639441,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MMP2,48.21,,30548095,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MMP9,48.21,,30548095,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MPO,48.21,,14729580,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MT3,48.21,,16854967,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MTOR,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,MYC,48.21,,2228319,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,NCAN,48.21,,26039340,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,NCOR1,48.21,,21822268,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,NQO1,48.21,,8631603,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,POLB,48.21,,8631603,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,POR,48.21,,8631603,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,PRDM2,48.21,,26039340,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,PTGS2,48.21,,10582676|10873095|12442003|12664575|16098373|17093206|29396848|36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,RAB27A,48.21,,34291859,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SLC12A7,48.21,,26039340,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SMC1B,48.21,,24121791,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SOD1,48.21,,35764155,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SOD2,48.21,,14729580|18930813,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SOX2,48.21,,29396848,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,SRC,48.21,,11723127|17093206,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,STAT3,48.21,,36115647,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TACC3,48.21,,24121792,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TERT,48.21,,19151717,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TFRC,48.21,,16904380,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TIMP2,48.21,,30548095,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TNF,48.21,,1674182,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TP53,48.21,,12376482|15906354|22929185|29644616|9610789,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TRP53,48.21,,11376694|12706858,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,TRPV1,48.21,,19502594,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,UGT2B7,48.21,,15615884,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Bladder Neoplasms,MESH:D001749,,VWA3A,48.21,,26039340,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Urinary Bladder, Neurogenic",MESH:D001750,,CHRM2,3.21,,20624991,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Urinary Bladder, Overactive",MESH:D053201,,EDN1,2.76,,15371886,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Urinary Bladder, Overactive",MESH:D053201,,NGF,2.76,,16600756,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Retention,MESH:D016055,,EDN1,3.72,,15371886,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urinary Tract Infections,MESH:D014552,,NOS2,2.59,,9011564,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urination Disorders,MESH:D014555,,NOS1,2.69,,9142130,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urination Disorders,MESH:D014555,,TRPV4,2.69,,20956320,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urination Disorders,MESH:D014555,,TTPA,2.69,,10896705,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urogenital Abnormalities,MESH:D014564,,TGFB2,2.91,,9217007,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urogenital Neoplasms,MESH:D014565,,CDKN2A,4.05,,17300232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urogenital Neoplasms,MESH:D014565,,TP53,4.05,,17300232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urologic Neoplasms,MESH:D014571,,CCND1,3.70,,21040761,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urologic Neoplasms,MESH:D014571,,OGG1,3.70,,26359225,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urologic Neoplasms,MESH:D014571,,TP53,3.70,,22071594,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urologic Neoplasms,MESH:D014571,,VEGFA,3.70,,23009795,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,GSTM1,2.68,,16433794,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,ICAM1,2.68,,12121561,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,IL1B,2.68,,12121561,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,MPO,2.68,,18204966,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,TGFB1,2.68,,19138248,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,TNF,2.68,,12121561|19250144|20485159,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Urticaria,MESH:D014581,,VCAM1,2.68,,12121561,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Usher Syndromes,MESH:D052245,,MYO7A,5.92,,15965244,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,Usher Syndromes,MESH:D052245,,PCDH15,5.92,,19309154,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1B",MESH:C536485,,MYO7A,7.27,276900,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1B",MESH:C536485,,USH1C,7.27,276900,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1C",MESH:C536486,,USH1C,4.58,276904,12136232,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1D",MESH:C536487,,CDH23,7.33,601067,,False
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,"Usher syndrome, type 1D",MESH:C536487,,PCDH15,7.33,601067,,False
