exposure,model,outcome,term,estimate,std_error,z,p_value,ci_low,ci_high,n,clusters,r2,fdr
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_6,-0.32379411727650376,0.0893542426819803,-3.62371284852042,0.00029040400790725565,-0.4989284329331851,-0.14865980161982237,2466,90,0.13691027428007763,0.0009932926894662183
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_7,-0.3657379570880285,0.11638726289712935,-3.142422529613842,0.001675560467831932,-0.593856992366402,-0.13761892180965496,2466,90,0.13691027428007763,0.0044764973692823255
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_2,0.051089920835346976,0.08755099620226152,0.5835447116708796,0.5595266670106154,-0.1205100317210856,0.22268987339177954,2466,90,0.13691027428007763,0.6233730709226151
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_3,-0.016605099066065495,0.08628305466260587,-0.19244913304236508,0.8473904090073886,-0.185719886204773,0.152509688072642,2466,90,0.13691027428007763,0.8667593326418432
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_4,0.03718410016295241,0.08583969443975593,0.4331807144193527,0.6648834884388697,-0.13106170093896924,0.20542990126487404,2466,90,0.13691027428007763,0.711239906955524
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_5,-0.0726803448084612,0.08886614194524611,-0.8178631728295618,0.4134353209551804,-0.24685798302114356,0.10149729340422117,2466,90,0.13691027428007763,0.5022958537396649
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_7,-0.4875335499503506,0.10995737126556054,-4.433841445453413,9.256871511270397e-06,-0.7030499976308493,-0.27201710226985193,2466,90,0.13691027428007763,4.689566039200191e-05
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2466,90,0.13691027428007763,
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,cycle_2015-2016,0.03274694243962095,0.06602549704337957,0.4959741903662733,0.6199126206535589,-0.096663031765403,0.1621569166446449,2466,90,0.13691027428007763,0.6711553977640345
ln_Sigma_DEHP,survey_weighted_standardized_wls,msi_no_bmi,cycle_2017-2018,0.08005429091192057,0.06635495605649287,1.2064553376203646,0.22764197003935643,-0.05000142295880547,0.2101100047826466,2466,90,0.13691027428007763,0.3118462701814653
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,Intercept,0.4474333919057658,0.08528697382629047,5.246210198723694,1.552597573064546e-07,0.2802709232062365,0.6145958606052951,2466,90,0.13697528347308163,1.055373287007166e-06
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,pct_oxidative_10_z,0.10432685161105358,0.0299657709207589,3.481534043857379,0.0004985504024656327,0.04559394060636614,0.163059762615741,2466,90,0.13697528347308163,0.0015939060780606588
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDAGEYR,0.2152458405759878,0.02775695831557517,7.75466238515074,8.857881330385828e-15,0.1608422022774605,0.2696494788745151,2466,90,0.13697528347308163,1.5855607581390633e-13
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,INDFMPIR,-0.005671711997302464,0.021504500130175977,-0.26374535390123716,0.7919761451293121,-0.04782053225244738,0.03647710825784245,2466,90,0.13697528347308163,0.8226135201826705
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DR1TKCAL,0.014655062125451581,0.025952412338878697,0.564689784290194,0.5722847839154229,-0.03621166605875066,0.06552179030965383,2466,90,0.13697528347308163,0.6354125941763775
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,ln_URXUCR,0.06125810375002346,0.03096235774557014,1.9784702526017357,0.04787568123103162,0.0005718825687059878,0.12194432493134094,2466,90,0.13697528347308163,0.08957923631032745
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,ever_smoker,0.0723983067861988,0.029432418914963558,2.4598150425682888,0.013900863380841268,0.014710765712870222,0.13008584785952737,2466,90,0.13697528347308163,0.029388833210676226
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,alcohol_ever,-0.059856801361989696,0.030563026892325318,-1.9584709843323909,0.050174772525126976,-0.11976033407094733,4.6731346967927856e-05,2466,90,0.13697528347308163,0.09195854213649551
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,any_physical_activity,-0.09421458793954618,0.027061653328321476,-3.481479375871893,0.0004986521808457927,-0.14725542846305628,-0.04117374741603609,2466,90,0.13697528347308163,0.0015939060780606588
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIAGENDR_2,-0.22407873175181386,0.0426118517688861,-5.258601127384693,1.4515535391012823e-07,-0.30759796121883065,-0.1405595022847971,2466,90,0.13697528347308163,9.993387826889598e-07
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_2,-0.33727719141927015,0.09343637847116382,-3.609698887498728,0.0003065526531276515,-0.5204124932227512,-0.15414188961578906,2466,90,0.13697528347308163,0.0010353382058462192
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_3,-0.523631341702095,0.07386037064205067,-7.089476225888011,1.346205243798655e-12,-0.6683976681605144,-0.3788650152436757,2466,90,0.13697528347308163,1.7632005266338482e-11
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_4,-0.47730333770243866,0.0810881104800803,-5.886230852791798,3.951023424666816e-09,-0.636236034243396,-0.3183706411614813,2466,90,0.13697528347308163,3.536165965076801e-08
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_6,-0.32177433712205955,0.08763787323411991,-3.6716356210796737,0.00024100313029195515,-0.49354456866093455,-0.15000410558318453,2466,90,0.13697528347308163,0.0008570773573958935
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_7,-0.3886010084892657,0.11473499828426273,-3.3869439517180604,0.0007067582492435928,-0.6134816051264207,-0.16372041185211075,2466,90,0.13697528347308163,0.0021321864036169063
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_2,0.057259562739936924,0.08736921354965752,0.655374592646329,0.5122266056363496,-0.1139840958173918,0.22850322129726566,2466,90,0.13697528347308163,0.586494002615607
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_3,-0.02474270120018202,0.08631246480884067,-0.2866642871916655,0.7743693850771339,-0.1939151322255097,0.14442972982514568,2466,90,0.13697528347308163,0.8058844181907382
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_4,0.0397843859402019,0.0849095298529828,0.4685503029999913,0.6393911071005269,-0.1266382925716444,0.2062070644520482,2466,90,0.13697528347308163,0.6880822134528717
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_5,-0.07403109833925217,0.08864419135949353,-0.8351488936147158,0.40363388046977067,-0.24777371340385948,0.09971151672535514,2466,90,0.13697528347308163,0.4971362243400616
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_7,-0.30081828377523556,0.09863045380071822,-3.04995335804736,0.0022887690768116672,-0.49413397322464325,-0.10750259432582784,2466,90,0.13697528347308163,0.0058880965421404365
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2466,90,0.13697528347308163,
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,cycle_2015-2016,0.033031669316697876,0.06409491322780196,0.5153555509046228,0.6063045870508688,-0.09259436060979395,0.1586576992431897,2466,90,0.13697528347308163,0.6577486126188212
pct_oxidative_10,survey_weighted_standardized_wls,msi_no_bmi,cycle_2017-2018,0.07370558902824081,0.06170872810287579,1.1944110872835498,0.23231720191190883,-0.04724351805339573,0.19465469610987735,2466,90,0.13697528347308163,0.3174301676791478
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,Intercept,0.4493952239077652,0.08663453434522324,5.187252719764211,2.1341902666985335e-07,0.2795915365911277,0.6191989112244027,2466,90,0.13901814849830096,1.3326281083919912e-06
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,ln_oxidative_to_MEHP_z,0.11124234792121349,0.029635559144453483,3.753678052065143,0.0001742586509465374,0.05315665199808466,0.1693280438443423,2466,90,0.13901814849830096,0.000645357900402004
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDAGEYR,0.21289676588290996,0.028040705737863297,7.592418246286718,3.139895906935689e-14,0.1579369826366979,0.26785654912912205,2466,90,0.13901814849830096,5.439110006530533e-13
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,INDFMPIR,-0.00687012809330768,0.02155916308970842,-0.31866395113394896,0.7499813533975965,-0.04912608774913618,0.03538583156252083,2466,90,0.13901814849830096,0.7866015366689636
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DR1TKCAL,0.014001650792391336,0.02632407069949608,0.5318953497818774,0.5947984782115568,-0.03759352777862098,0.06559682936340365,2466,90,0.13901814849830096,0.6505229792252669
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,ln_URXUCR,0.06013568673206299,0.030675070343001903,1.960409089845237,0.04994799426840156,1.254885977925585e-05,0.12025882460434673,2466,90,0.13901814849830096,0.09185641411688918
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,ever_smoker,0.07140986513347325,0.029308687819994433,2.4364743168323395,0.014831222631633877,0.013964837006284161,0.12885489326066235,2466,90,0.13901814849830096,0.030869637803051908
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,alcohol_ever,-0.05861197723886833,0.0302679051035134,-1.9364398374588812,0.05281385432116608,-0.11793707124175459,0.000713116764017932,2466,90,0.13901814849830096,0.0962491165861656
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,any_physical_activity,-0.09270991202398779,0.02687204396086095,-3.45005062357815,0.0005604814397831796,-0.14537911818727525,-0.040040705860700326,2466,90,0.13901814849830096,0.001760108381073494
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIAGENDR_2,-0.22201687300199932,0.04208948969706885,-5.27487680653588,1.3284529713972503e-07,-0.30451227280825427,-0.13952147319574437,2466,90,0.13901814849830096,9.264665527796408e-07
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_2,-0.3387632881347994,0.09266285293668466,-3.6558693953257837,0.00025631183208177117,-0.5203824798907013,-0.15714409637889745,2466,90,0.13901814849830096,0.0008961452567030427
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_3,-0.5260353369492164,0.07390723836483387,-7.11750768378746,1.0989609510438578e-12,-0.6708935241442908,-0.3811771497541421,2466,90,0.13901814849830096,1.5131846941296197e-11
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_4,-0.4763725452960729,0.08182866859914016,-5.821584946343347,5.8292164940306296e-09,-0.6367567357503876,-0.31598835484175825,2466,90,0.13901814849830096,4.815829626606843e-08
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_6,-0.3228140404678641,0.08803629009036676,-3.666829214821577,0.0002455766922339617,-0.49536516904498296,-0.15026291189074525,2466,90,0.13901814849830096,0.0008675966034844567
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,RIDRETH3_7,-0.387213151549282,0.11457183722419433,-3.379653856746512,0.000725771723423829,-0.6117739525087029,-0.1626523505898611,2466,90,0.13901814849830096,0.0021532564391082663
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_2,0.047230970257934976,0.08730800549155977,0.5409695249824585,0.5885285881976186,-0.12389272050552218,0.21835466102139212,2466,90,0.13901814849830096,0.647622647258445
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_3,-0.03430561529371294,0.08611211009884763,-0.3983831688055688,0.6903477627292622,-0.2030853510874543,0.13447412050002844,2466,90,0.13901814849830096,0.734092571456661
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_4,0.040121251576289985,0.08523711731416102,0.47070164783276136,0.6378538075034221,-0.1269434983594656,0.20718600151204558,2466,90,0.13901814849830096,0.687806214115136
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_5,-0.07574088960939285,0.08915018160430167,-0.8495876087563483,0.395554403493934,-0.2504752455538241,0.09899346633503842,2466,90,0.13901814849830096,0.48943021814802434
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_7,-0.275504908346446,0.09941384757553855,-2.771293085071539,0.005583414567323003,-0.4703560495945015,-0.08065376709839042,2466,90,0.13901814849830096,0.012758696266606182
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2466,90,0.13901814849830096,
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,cycle_2015-2016,0.03573177582432557,0.06436659225718246,0.5551292148814726,0.5788062812088881,-0.09042674499975203,0.16189029664840318,2466,90,0.13901814849830096,0.6395452119530307
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,msi_no_bmi,cycle_2017-2018,0.07360558845832144,0.062476958156658366,1.1781237536206308,0.2387472735656578,-0.04884924952872896,0.19606042644537183,2466,90,0.13901814849830096,0.32375577248676324
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,Intercept,0.34988340449484945,0.09102108960260379,3.843981719208518,0.0001210540272514158,0.17148206887374604,0.5282847401159528,2446,90,0.09762182770221273,0.00046432866167150206
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ln_Sigma_DEHP_z,0.127054035315341,0.0320303574186227,3.9666755401696143,7.288210195930676e-05,0.06427453477484052,0.1898335358558415,2446,90,0.09762182770221273,0.00029649764206172524
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDAGEYR,0.12660736763192793,0.030409137359564884,4.163464623639015,3.1345460994527794e-05,0.06700545840718075,0.1862092768566751,2446,90,0.09762182770221273,0.0001315040043286049
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,INDFMPIR,0.006663529179920196,0.02754921671258948,0.24187726458571462,0.8088752673628657,-0.04733293557675518,0.060659993936595574,2446,90,0.09762182770221273,0.8369287448436589
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DR1TKCAL,0.031353228843790715,0.02850468347872722,1.0999325380051785,0.2713615164682664,-0.024515950774514635,0.08722240846209606,2446,90,0.09762182770221273,0.36430283585864764
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ln_URXUCR,0.07694952788253828,0.034168795450226094,2.252040988528002,0.024319681899821713,0.009978688800095142,0.14392036696498142,2446,90,0.09762182770221273,0.046808850108259
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ever_smoker,0.02239255058909445,0.030849916368992075,0.7258544989639484,0.4679279728390457,-0.03807328549413001,0.08285838667231891,2446,90,0.09762182770221273,0.557155923313897
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,alcohol_ever,-0.051943941184275824,0.037027944712104494,-1.4028307967980536,0.16066730107760907,-0.12451871282000063,0.020630830451448978,2446,90,0.09762182770221273,0.24161857116780538
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,any_physical_activity,-0.0897253363841851,0.02832191868376634,-3.168052891685414,0.001534635980855121,-0.14523629700436713,-0.034214375764003074,2446,90,0.09762182770221273,0.004120497608596
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIAGENDR_2,-0.08004343108602337,0.06124305198420406,-1.306979787791574,0.1912195761282364,-0.20007981297506333,0.03999295080301658,2446,90,0.09762182770221273,0.27603471070124447
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_2,-0.4124861905586077,0.09646437227911532,-4.276047008994134,1.9024106930347517e-05,-0.6015563602256737,-0.22341602089154167,2446,90,0.09762182770221273,8.584828085375309e-05
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_3,-0.5610440260149933,0.06942335812031676,-8.081487862379904,6.398129687501222e-16,-0.6971138079308141,-0.4249742440991724,2446,90,0.09762182770221273,1.2725169045141319e-14
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_4,-0.4828845107980501,0.0715061876189237,-6.753045112284206,1.4477390089207977e-11,-0.6230366385311406,-0.3427323830649597,2446,90,0.09762182770221273,1.654118825086103e-10
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_6,-0.5109633110893651,0.08772571033168154,-5.824555984300011,5.726463998778925e-09,-0.682905703339461,-0.33902091883926927,2446,90,0.09762182770221273,4.815829626606843e-08
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_7,-0.46002138124330183,0.1442650884227129,-3.188722831509918,0.0014290282353295206,-0.7427809545518191,-0.17726180793478452,2446,90,0.09762182770221273,0.003856221921467098
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_2,0.13031033852085197,0.0961486814946532,1.355300317124978,0.1753218940217843,-0.05814107720866829,0.31876175425037223,2446,90,0.09762182770221273,0.2571067549945048
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_3,0.0717352201431243,0.07822622225560318,0.917022682096681,0.35913075449733506,-0.0815881754778579,0.22505861576410652,2446,90,0.09762182770221273,0.4590278006191778
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_4,0.18019313506421153,0.07782435000013141,2.315382461452068,0.02059201048602725,0.027657409063953975,0.3327288610644691,2446,90,0.09762182770221273,0.04050516348350415
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_5,-0.05011888218332858,0.08544851213237802,-0.5865389687029742,0.5575133823342018,-0.2175979659627895,0.11736020159613234,2446,90,0.09762182770221273,0.6224213852670819
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_7,-0.30626636483432623,0.12070368611126767,-2.53734061238198,0.011169821821202656,-0.5428455896124109,-0.0696871400562416,2446,90,0.09762182770221273,0.024284187522209823
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2446,90,0.09762182770221273,
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,cycle_2015-2016,0.09219346863125374,0.07182157444706423,1.283645886922244,0.1992658863346094,-0.048576817284992135,0.23296375454749962,2446,90,0.09762182770221273,0.2840572639450763
ln_Sigma_DEHP,survey_weighted_standardized_wls,ln_HOMA_IR,cycle_2017-2018,0.09402297582431912,0.07222587582959146,1.3017907328137548,0.19298793261389435,-0.047539740801680136,0.23558569245031838,2446,90,0.09762182770221273,0.27709764656059166
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,Intercept,0.35145083442563463,0.08883036681028819,3.9564266933200387,7.607922004625359e-05,0.1773433154774698,0.5255583533737995,2446,90,0.09683132193413435,0.0003055827114585913
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,pct_oxidative_10_z,0.10474334277244583,0.031956716028557194,3.277662907504168,0.0010467031227888207,0.042108179356473735,0.16737850618841793,2446,90,0.09683132193413435,0.002942825010144485
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDAGEYR,0.11251474748306174,0.030400470240407748,3.701085759308723,0.00021467889921082016,0.052929825811862556,0.17209966915426092,2446,90,0.09683132193413435,0.000773708515947721
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,INDFMPIR,0.00856119937658455,0.027327984995924426,0.31327591031176755,0.7540710504416615,-0.04500165121542732,0.062124049968596426,2446,90,0.09683132193413435,0.7893492282401018
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DR1TKCAL,0.03152503186907616,0.02830443539381538,1.113784162462555,0.2653717929221452,-0.02395166150280198,0.0870017252409543,2446,90,0.09683132193413435,0.3571545182937142
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,ln_URXUCR,0.10922695886171438,0.0328798740208368,3.3220005281192537,0.000893745247023228,0.04478240578087425,0.1736715119425545,2446,90,0.09683132193413435,0.002566530468724457
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,ever_smoker,0.026266273512151606,0.03121078132748561,0.8415769293484604,0.4000248074540121,-0.03490685788972019,0.08743940491402341,2446,90,0.09683132193413435,0.493823727822539
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,alcohol_ever,-0.05811888856272718,0.03651170537851441,-1.5917878379060233,0.11143238379293764,-0.12968183110461542,0.01344405397916107,2446,90,0.09683132193413435,0.1841205849132539
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,any_physical_activity,-0.08695656451712426,0.02803199419834734,-3.102047036034664,0.0019218741897807892,-0.14189927314588505,-0.032013855888363474,2446,90,0.09683132193413435,0.005109140791644969
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIAGENDR_2,-0.0897253207777489,0.06049712268725286,-1.4831336895408187,0.1380388947006487,-0.2082996812447645,0.028849039689266692,2446,90,0.09683132193413435,0.2154851350414196
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_2,-0.4223612939471874,0.09173075885099699,-4.604358442441871,4.137393273092128e-06,-0.6021535812951415,-0.2425690065992333,2446,90,0.09683132193413435,2.1782158702455616e-05
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_3,-0.5855693518244108,0.06945696998174863,-8.430678043949833,3.436680706084219e-17,-0.7217050129886382,-0.4494336906601835,2446,90,0.09683132193413435,7.68957307986344e-16
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_4,-0.4811689916864199,0.07363923586558417,-6.5341388463714045,6.397657364451226e-11,-0.6255018939829649,-0.33683608938987497,2446,90,0.09683132193413435,6.871084009420618e-10
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_6,-0.5100147368550184,0.08532414740543018,-5.977378647941347,2.2675672456945102e-09,-0.6772500657696616,-0.34277940794037526,2446,90,0.09683132193413435,2.0994545016171587e-08
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,RIDRETH3_7,-0.48544776439019105,0.14089257361250596,-3.445517048508947,0.0005699680123681063,-0.7615972086707028,-0.20929832010967936,2446,90,0.09683132193413435,0.0017794931548934484
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_2,0.1374482600466182,0.0945538230489425,1.453651006532786,0.1460430878580573,-0.04787723312930908,0.3227737532225455,2446,90,0.09683132193413435,0.22216753025432515
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_3,0.06338194925316705,0.07684197005673421,0.8248350374980065,0.4094652517410957,-0.08722831205803201,0.21399221056436613,2446,90,0.09683132193413435,0.49973372769311
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_4,0.18284881336320583,0.07555867914093511,2.4199577790679587,0.0155223092429188,0.034753802246973,0.33094382447943865,2446,90,0.09683132193413435,0.03193670522393638
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_5,-0.05160655267584353,0.08497706184208582,-0.6072998001713071,0.54365197094088,-0.21816159388633174,0.1149484885346447,2446,90,0.09683132193413435,0.6121060581949784
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_7,-0.10970248915671046,0.10624733511942758,-1.0325199124608548,0.3018286243575303,-0.3179472659907885,0.09854228767736758,2446,90,0.09683132193413435,0.3972597335293965
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,DMDEDUC2_9,0.0,0.0,,,0.0,0.0,2446,90,0.09683132193413435,
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,cycle_2015-2016,0.09101079744647542,0.06989958404356293,1.3020220176096544,0.19290885906817842,-0.04599238727890792,0.22801398217185875,2446,90,0.09683132193413435,0.27709764656059166
pct_oxidative_10,survey_weighted_standardized_wls,ln_HOMA_IR,cycle_2017-2018,0.0855561350796123,0.0693443205026714,1.2337872007314046,0.2172822100425964,-0.050358733105623665,0.22147100326484825,2446,90,0.09683132193413435,0.3008405179324824
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,Intercept,0.3547364692616761,0.08995379361799394,3.943540955794846,8.028727242698853e-05,0.178427033770408,0.5310459047529442,2446,90,0.10257111857595913,0.00031936492809846547
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ln_oxidative_to_MEHP_z,0.1332606826358631,0.03232631517332763,4.122359196256807,3.750118358169332e-05,0.06990110489614094,0.19662026037558528,2446,90,0.10257111857595913,0.000154908735256687
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIDAGEYR,0.1053720582926183,0.030678729053367958,3.434694380895495,0.0005932224487300037,0.0452417493480171,0.1655023672372195,2446,90,0.10257111857595913,0.001841389913109896
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,INDFMPIR,0.008316927150242645,0.027541094134268286,0.30198245246524985,0.7626654397627777,-0.045663617352923194,0.06229747165340849,2446,90,0.10257111857595913,0.7952453226264303
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,DR1TKCAL,0.02938646811992635,0.02844826418476316,1.0329793033792793,0.3016135843067817,-0.026372129682209446,0.08514506592206214,2446,90,0.10257111857595913,0.3972597335293965
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ln_URXUCR,0.09688133683686669,0.032852856820959016,2.9489470996342595,0.003188585505494255,0.03248973746778702,0.16127293620594635,2446,90,0.10257111857595913,0.007927177853937106
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,ever_smoker,0.025489782685989913,0.03086271187905689,0.8259087142399502,0.4088558769433086,-0.03500113259696159,0.08598069796894142,2446,90,0.10257111857595913,0.49973372769311
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,alcohol_ever,-0.056813489045855786,0.03618935173506604,-1.5698951852405187,0.11643949791909589,-0.12774461844658522,0.014117640354873645,2446,90,0.10257111857595913,0.18777180295061408
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,any_physical_activity,-0.08440365219379162,0.027674207291142627,-3.0499031573275,0.0022891516661174287,-0.13864509848443116,-0.03016220590315207,2446,90,0.10257111857595913,0.0058880965421404365
ln_oxidative_to_MEHP,survey_weighted_standardized_wls,ln_HOMA_IR,RIAGENDR_2,-0.09253482880464968,0.060031300334155865,-1.5414430187180264,0.12320900095204086,-0.21019617745959518,0.02512651985029582,2446,90,0.10257111857595913,0.19574921157173358
