model,outcome,term,estimate,std_error,z,p_value,ci_low,ci_high,n,clusters,r2,fdr
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_hour_cos,-0.06959355941596954,0.1233263018086139,-0.5643042756927028,0.5725470720604561,-0.3113131109608528,0.1721259921289137,1498,40,0.32019563810400753,0.609092629851549
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_Dinner,-0.5310391332508602,0.5796016972626405,-0.9162139030283503,0.3595547148247062,-1.6670584598856357,0.6049801933839154,1498,40,0.32019563810400753,0.44619181637188615
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_Lunch,-0.4027008009592791,0.3230317487467335,-1.246629170419433,0.2125335007076222,-1.0358430285028768,0.2304414265843186,1498,40,0.32019563810400753,0.29518541764947526
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_Snack,-2.1946206837594784,0.5916300231571852,-3.7094477931462384,0.00020771178053657967,-3.3542155291475613,-1.0350258383713955,1498,40,0.32019563810400753,0.0005769771681571658
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_Snacks,-1.2943186098845094,0.44328504932663904,-2.9198336642542118,0.0035021825887681757,-2.163157306564722,-0.4254799132042969,1498,40,0.32019563810400753,0.007959505883564035
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_breakfast,1.9806536099989724,0.7155892814621891,2.767863719187957,0.005642504484445131,0.5780986183330818,3.383208601664863,1498,40,0.32019563810400753,0.01226631409661985
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_dinner,-0.35025612985947935,0.4978571872513179,-0.7035273143152805,0.4817271907630411,-1.3260562168720624,0.6255439571531036,1498,40,0.32019563810400753,0.5474172622307285
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_lunch,-0.7376139574758106,0.3793201081001022,-1.9445685628697411,0.05182692601352118,-1.4810813693520108,0.005853454400389646,1498,40,0.32019563810400753,0.08637821002253529
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_snack,-0.9589490872291844,0.4970768326145082,-1.9291767877922128,0.05370891879878259,-1.9332196791536203,0.01532150469525162,1498,40,0.32019563810400753,0.08662728838513321
cluster_robust_hierarchical_screen,iauc_2h_per1000,meal_type_snack 1,-2.6026482846240104,0.545159525517092,-4.774104024240169,1.8050906675137443e-06,-3.671160954637511,-1.53413561461051,1498,40,0.32019563810400753,8.204957579607928e-06
